role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,136,66,6e-05,eval
solver,gpt-4o-mini-2024-07-18,141,82,7.034999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,139,63,5.864999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,84,7.065000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,140,101,8.159999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,143,90,7.545e-05,eval
solver,gpt-4o-mini-2024-07-18,143,69,6.285e-05,eval
solver,gpt-4o-mini-2024-07-18,147,105,8.505e-05,eval
solver,gpt-4o-mini-2024-07-18,151,79,7.005e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,144,52,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,138,75,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,140,58,5.5799999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,145,88,7.455e-05,eval
solver,gpt-4o-mini-2024-07-18,138,68,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,140,99,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,141,52,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,153,102,8.414999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,63,5.909999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,85,7.23e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,145,65,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,141,147,0.00010934999999999999,eval
solver,gpt-4o-mini-2024-07-18,138,80,6.87e-05,eval
solver,gpt-4o-mini-2024-07-18,149,93,7.814999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,63,5.9699999999999994e-05,eval
