role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,244,22,4.98e-05,eval
solver,gpt-4o-mini-2024-07-18,309,76,9.195e-05,eval
solver,gpt-4o-mini-2024-07-18,230,17,4.47e-05,eval
solver,gpt-4o-mini-2024-07-18,221,135,0.00011415000000000001,eval
solver,gpt-4o-mini-2024-07-18,248,145,0.00012419999999999998,eval
solver,gpt-4o-mini-2024-07-18,421,227,0.00019935,eval
solver,gpt-4o-mini-2024-07-18,229,151,0.00012495,eval
solver,gpt-4o-mini-2024-07-18,272,164,0.0001392,eval
solver,gpt-4o-mini-2024-07-18,307,175,0.00015105,eval
solver,gpt-4o-mini-2024-07-18,303,237,0.00018764999999999998,eval
solver,gpt-4o-mini-2024-07-18,272,65,7.98e-05,eval
solver,gpt-4o-mini-2024-07-18,297,95,0.00010155,eval
solver,gpt-4o-mini-2024-07-18,319,523,0.00036165000000000004,eval
solver,gpt-4o-mini-2024-07-18,234,482,0.0003243,eval
solver,gpt-4o-mini-2024-07-18,241,7,4.035e-05,eval
solver,gpt-4o-mini-2024-07-18,225,336,0.00023535,eval
solver,gpt-4o-mini-2024-07-18,257,23,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,265,90,9.375e-05,eval
solver,gpt-4o-mini-2024-07-18,239,136,0.00011745,eval
solver,gpt-4o-mini-2024-07-18,257,6,4.215e-05,eval
solver,gpt-4o-mini-2024-07-18,271,223,0.00017444999999999998,eval
solver,gpt-4o-mini-2024-07-18,240,323,0.00022979999999999997,eval
solver,gpt-4o-mini-2024-07-18,248,137,0.0001194,eval
solver,gpt-4o-mini-2024-07-18,226,361,0.0002505,eval
solver,gpt-4o-mini-2024-07-18,327,376,0.00027465,eval
solver,gpt-4o-mini-2024-07-18,212,33,5.1599999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,319,188,0.00016065,eval
solver,gpt-4o-mini-2024-07-18,274,240,0.0001851,eval
solver,gpt-4o-mini-2024-07-18,214,222,0.00016529999999999998,eval
solver,gpt-4o-mini-2024-07-18,248,91,9.18e-05,eval
solver,gpt-4o-mini-2024-07-18,239,509,0.00034125,eval
solver,gpt-4o-mini-2024-07-18,238,74,8.01e-05,eval
solver,gpt-4o-mini-2024-07-18,249,80,8.535e-05,eval
solver,gpt-4o-mini-2024-07-18,215,31,5.0849999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,272,383,0.00027059999999999996,eval
solver,gpt-4o-mini-2024-07-18,251,280,0.00020565,eval
solver,gpt-4o-mini-2024-07-18,232,871,0.0005574,eval
solver,gpt-4o-mini-2024-07-18,299,202,0.00016604999999999997,eval
solver,gpt-4o-mini-2024-07-18,213,406,0.00027555,eval
solver,gpt-4o-mini-2024-07-18,328,168,0.00015,eval
solver,gpt-4o-mini-2024-07-18,271,449,0.00031005,eval
solver,gpt-4o-mini-2024-07-18,312,1123,0.0007206,eval
solver,gpt-4o-mini-2024-07-18,298,74,8.91e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,286,8,4.7699999999999994e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,319,56,8.145e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,304,85,9.659999999999999e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,227,151,0.00012465,reflect:baseline
solver,gpt-4o-mini-2024-07-18,234,5,3.8100000000000005e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,219,100,9.285e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,307,97,0.00010425,reflect:baseline
solver,gpt-4o-mini-2024-07-18,295,41,6.884999999999999e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,270,47,6.87e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,245,125,0.00011175,reflect:baseline
solver,gpt-4o-mini-2024-07-18,259,117,0.00010905000000000001,reflect:baseline
solver,gpt-4o-mini-2024-07-18,217,173,0.00013635,reflect:baseline
solver,gpt-4o-mini-2024-07-18,236,126,0.000111,reflect:baseline
solver,gpt-4o-mini-2024-07-18,313,274,0.00021135,reflect:baseline
solver,gpt-4o-mini-2024-07-18,221,210,0.00015915,reflect:baseline
solver,gpt-4o-mini-2024-07-18,226,417,0.00028409999999999997,reflect:baseline
solver,gpt-4o-mini-2024-07-18,255,260,0.00019425,reflect:baseline
solver,gpt-4o-mini-2024-07-18,259,590,0.00039285000000000004,reflect:baseline
solver,gpt-4o-mini-2024-07-18,273,321,0.00023354999999999998,reflect:baseline
solver,gpt-4o-mini,0,0,0.0,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,247,5,4.005e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,214,42,5.73e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,306,69,8.73e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,245,22,4.995e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,283,41,6.705e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,248,162,0.00013440000000000001,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,358,165,0.0001527,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,285,102,0.00010394999999999999,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,308,183,0.000156,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,273,235,0.00018194999999999998,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,229,437,0.00029655,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,260,256,0.0001926,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,217,344,0.00023894999999999998,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,312,27,6.3e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,328,81,9.779999999999999e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,274,437,0.0003033,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,322,470,0.0003303,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,252,275,0.00020280000000000002,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,265,651,0.00043034999999999997,reflect:baseline-val
optimizer,gpt-5-2025-08-07,6553,4140,0.04959125,reflect:rewrite-r1
solver,gpt-4o-mini-2024-07-18,1435,5,0.00021825,reflect:round1
solver,gpt-4o-mini-2024-07-18,1383,5,0.00021045,reflect:round1
solver,gpt-4o-mini-2024-07-18,1447,66,0.00025665,reflect:round1
solver,gpt-4o-mini-2024-07-18,1376,77,0.0002526,reflect:round1
solver,gpt-4o-mini-2024-07-18,1453,76,0.00026355000000000004,reflect:round1
solver,gpt-4o-mini-2024-07-18,1456,88,0.0002712,reflect:round1
solver,gpt-4o-mini-2024-07-18,1468,53,0.000252,reflect:round1
solver,gpt-4o-mini-2024-07-18,1368,182,0.0003144,reflect:round1
solver,gpt-4o-mini-2024-07-18,1444,40,0.0002406,reflect:round1
solver,gpt-4o-mini-2024-07-18,1419,43,0.00023865,reflect:round1
solver,gpt-4o-mini-2024-07-18,1408,226,0.00034679999999999997,reflect:round1
solver,gpt-4o-mini-2024-07-18,1394,93,0.0002649,reflect:round1
solver,gpt-4o-mini-2024-07-18,1375,233,0.00034604999999999993,reflect:round1
solver,gpt-4o-mini-2024-07-18,1366,117,0.0002751,reflect:round1
solver,gpt-4o-mini-2024-07-18,1370,155,0.0002985,reflect:round1
solver,gpt-4o-mini-2024-07-18,1462,255,0.00037229999999999994,reflect:round1
solver,gpt-4o-mini-2024-07-18,1408,273,0.000375,reflect:round1
solver,gpt-4o-mini-2024-07-18,1385,270,0.00036975,reflect:round1
solver,gpt-4o-mini-2024-07-18,1404,323,0.00040439999999999996,reflect:round1
solver,gpt-4o-mini-2024-07-18,1422,344,0.0004197,reflect:round1
solver,gpt-4o-mini-2024-07-18,1396,5,0.0002124,reflect:round1-val
solver,gpt-4o-mini,0,0,0.0,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1363,5,0.00020745,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1394,5,0.0002121,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1423,5,0.00021644999999999998,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1432,37,0.00023699999999999996,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1455,202,0.00033945,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1507,145,0.00031304999999999994,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1366,248,0.0003537,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1434,49,0.0002445,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1471,104,0.00028305,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1397,271,0.00037214999999999997,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1378,397,0.00044489999999999997,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1461,5,0.00022215,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1409,167,0.00031155,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1422,277,0.0003795,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1477,85,0.00027254999999999993,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1457,426,0.00047414999999999995,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1414,262,0.0003693,reflect:round1-val
solver,gpt-4o-mini-2024-07-18,1401,430,0.00046814999999999997,reflect:round1-val
optimizer,gpt-5-2025-08-07,8777,6125,0.07222125,reflect:rewrite-r2
solver,gpt-4o-mini-2024-07-18,1440,5,0.000219,reflect:round2
solver,gpt-4o-mini-2024-07-18,1492,8,0.0002286,reflect:round2
solver,gpt-4o-mini-2024-07-18,1433,73,0.00025875,reflect:round2
solver,gpt-4o-mini-2024-07-18,1525,67,0.00026895,reflect:round2
solver,gpt-4o-mini-2024-07-18,1504,88,0.0002784,reflect:round2
solver,gpt-4o-mini-2024-07-18,1513,90,0.00028094999999999997,reflect:round2
solver,gpt-4o-mini-2024-07-18,1425,178,0.00032055,reflect:round2
solver,gpt-4o-mini-2024-07-18,1501,40,0.00024915,reflect:round2
solver,gpt-4o-mini-2024-07-18,1451,105,0.00028064999999999996,reflect:round2
solver,gpt-4o-mini-2024-07-18,1510,82,0.0002757,reflect:round2
solver,gpt-4o-mini-2024-07-18,1476,46,0.000249,reflect:round2
solver,gpt-4o-mini-2024-07-18,1465,122,0.00029295,reflect:round2
solver,gpt-4o-mini-2024-07-18,1423,101,0.00027404999999999997,reflect:round2
solver,gpt-4o-mini-2024-07-18,1432,209,0.0003402,reflect:round2
solver,gpt-4o-mini-2024-07-18,1465,217,0.00034994999999999997,reflect:round2
solver,gpt-4o-mini-2024-07-18,1519,288,0.00040064999999999995,reflect:round2
solver,gpt-4o-mini-2024-07-18,1427,161,0.00031065,reflect:round2
solver,gpt-4o-mini-2024-07-18,1461,110,0.00028514999999999997,reflect:round2
solver,gpt-4o-mini-2024-07-18,1479,139,0.00030525,reflect:round2
solver,gpt-4o-mini-2024-07-18,1442,2048,0.0014451,reflect:round2
solver,gpt-4o-mini-2024-07-18,1420,5,0.000216,reflect:round2-val
solver,gpt-4o-mini,0,0,0.0,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1480,5,0.000225,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1453,5,0.00022094999999999998,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1454,108,0.0002829,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1489,57,0.00025755,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1451,20,0.00022965,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1564,171,0.0003372,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1528,178,0.000336,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1512,263,0.00038459999999999997,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1491,54,0.00025605,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1435,425,0.00047025,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1518,5,0.0002307,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1479,81,0.00027045,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1466,224,0.0003543,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1423,258,0.00036825,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1534,87,0.00028230000000000003,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1514,173,0.00033089999999999997,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1458,162,0.0003159,reflect:round2-val
solver,gpt-4o-mini-2024-07-18,1471,452,0.0004918500000000001,reflect:round2-val
optimizer,gpt-5-2025-08-07,10897,4237,0.05599125,reflect:rewrite-r3
solver,gpt-4o-mini-2024-07-18,1605,5,0.00024375,reflect:round3
solver,gpt-4o-mini-2024-07-18,1657,8,0.00025335,reflect:round3
solver,gpt-4o-mini-2024-07-18,1690,56,0.00028710000000000004,reflect:round3
solver,gpt-4o-mini-2024-07-18,1675,82,0.00030045,reflect:round3
solver,gpt-4o-mini-2024-07-18,1669,102,0.00031155,reflect:round3
solver,gpt-4o-mini-2024-07-18,1598,79,0.0002871,reflect:round3
solver,gpt-4o-mini-2024-07-18,1590,182,0.0003477,reflect:round3
solver,gpt-4o-mini-2024-07-18,1678,90,0.0003057,reflect:round3
solver,gpt-4o-mini-2024-07-18,1666,40,0.0002739,reflect:round3
solver,gpt-4o-mini-2024-07-18,1641,47,0.00027435,reflect:round3
solver,gpt-4o-mini-2024-07-18,1616,95,0.00029939999999999996,reflect:round3
solver,gpt-4o-mini-2024-07-18,1630,106,0.0003081,reflect:round3
solver,gpt-4o-mini-2024-07-18,1597,311,0.00042615,reflect:round3
solver,gpt-4o-mini-2024-07-18,1684,275,0.0004176,reflect:round3
solver,gpt-4o-mini-2024-07-18,1630,304,0.00042689999999999997,reflect:round3
solver,gpt-4o-mini-2024-07-18,1592,157,0.000333,reflect:round3
solver,gpt-4o-mini-2024-07-18,1607,178,0.00034784999999999997,reflect:round3
solver,gpt-4o-mini-2024-07-18,1588,276,0.00040379999999999995,reflect:round3
solver,gpt-4o-mini-2024-07-18,1626,248,0.00039269999999999995,reflect:round3
solver,gpt-4o-mini-2024-07-18,1644,366,0.0004662,reflect:round3
solver,gpt-4o-mini-2024-07-18,1645,5,0.00024975,reflect:round3-val
solver,gpt-4o-mini,0,0,0.0,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1618,5,0.0002457,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1619,80,0.00029085000000000005,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1600,120,0.000312,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1585,5,0.00024075,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1654,56,0.00028169999999999996,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1729,145,0.00034635,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1677,269,0.00041295,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1616,21,0.00025499999999999996,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1693,186,0.00036554999999999997,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1631,196,0.00036225,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1656,49,0.0002778,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1683,5,0.00025545,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1679,171,0.00035444999999999997,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1644,82,0.00029580000000000003,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1699,77,0.00030105,reflect:round3-val
solver,gpt-4o-mini-2024-07-18,1623,162,0.00034064999999999996,reflect:round3-val
