role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,195,4,3.165e-05,eval
solver,gpt-4o-mini-2024-07-18,82,4,1.47e-05,eval
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,114,4,1.9499999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,eval
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,108,4,1.8599999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,100,4,1.74e-05,eval
solver,gpt-4o-mini-2024-07-18,95,4,1.6649999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,112,4,1.92e-05,eval
solver,gpt-4o-mini-2024-07-18,91,4,1.605e-05,eval
solver,gpt-4o-mini-2024-07-18,101,4,1.7549999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,102,4,1.77e-05,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,197,4,3.195e-05,eval
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,102,4,1.77e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,111,4,1.9049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,123,4,2.085e-05,eval
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,180,4,2.94e-05,eval
