role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,218,41,5.73e-05,eval
solver,gpt-4o-mini-2024-07-18,227,52,6.525e-05,eval
solver,gpt-4o-mini-2024-07-18,202,52,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,239,49,6.525e-05,eval
solver,gpt-4o-mini-2024-07-18,224,50,6.36e-05,eval
solver,gpt-4o-mini-2024-07-18,203,50,6.0450000000000006e-05,eval
solver,gpt-4o-mini-2024-07-18,202,60,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,311,48,7.544999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,200,47,5.8200000000000005e-05,eval
solver,gpt-4o-mini-2024-07-18,309,43,7.215e-05,eval
solver,gpt-4o-mini-2024-07-18,179,47,5.5049999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,183,61,6.405e-05,eval
solver,gpt-4o-mini-2024-07-18,294,55,7.709999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,227,53,6.584999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,265,111,0.00010635,eval
solver,gpt-4o-mini-2024-07-18,239,56,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,183,47,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,256,43,6.42e-05,eval
solver,gpt-4o-mini-2024-07-18,173,50,5.5950000000000005e-05,eval
solver,gpt-4o-mini-2024-07-18,373,55,8.895e-05,eval
solver,gpt-4o-mini-2024-07-18,270,50,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,183,54,5.984999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,194,48,5.789999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,216,59,6.78e-05,eval
solver,gpt-4o-mini-2024-07-18,289,49,7.275e-05,eval
solver,gpt-4o-mini-2024-07-18,221,52,6.434999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,197,48,5.8349999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,204,57,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,181,49,5.655e-05,eval
solver,gpt-4o-mini-2024-07-18,189,56,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,247,108,0.00010185,eval
solver,gpt-4o-mini-2024-07-18,249,59,7.275e-05,eval
solver,gpt-4o-mini-2024-07-18,196,46,5.7e-05,eval
solver,gpt-4o-mini-2024-07-18,335,45,7.725e-05,eval
solver,gpt-4o-mini-2024-07-18,205,47,5.895e-05,eval
solver,gpt-4o-mini-2024-07-18,175,57,6.045e-05,eval
solver,gpt-4o-mini-2024-07-18,247,53,6.884999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,174,60,6.209999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,270,44,6.69e-05,eval
solver,gpt-4o-mini-2024-07-18,187,56,6.165000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,196,55,6.24e-05,eval
solver,gpt-4o-mini-2024-07-18,387,75,0.00010305,eval
solver,gpt-4o-mini-2024-07-18,237,84,8.594999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,326,47,7.709999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,194,45,5.6099999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,192,40,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,168,56,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,190,60,6.45e-05,eval
solver,gpt-4o-mini-2024-07-18,236,46,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,189,63,6.615e-05,eval
solver,gpt-4o-mini-2024-07-18,210,47,5.97e-05,eval
solver,gpt-4o-mini-2024-07-18,200,47,5.8200000000000005e-05,eval
solver,gpt-4o-mini-2024-07-18,188,64,6.659999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,254,45,6.51e-05,eval
solver,gpt-4o-mini-2024-07-18,204,60,6.659999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,207,49,6.045e-05,eval
solver,gpt-4o-mini-2024-07-18,308,40,7.019999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,187,41,5.265e-05,eval
solver,gpt-4o-mini-2024-07-18,279,65,8.085e-05,eval
solver,gpt-4o-mini-2024-07-18,246,65,7.59e-05,eval
solver,gpt-4o-mini-2024-07-18,259,45,6.584999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,252,71,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,233,50,6.494999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,255,62,7.544999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,392,54,9.12e-05,eval
solver,gpt-4o-mini-2024-07-18,222,32,5.25e-05,eval
solver,gpt-4o-mini-2024-07-18,306,52,7.709999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,287,52,7.425e-05,eval
solver,gpt-4o-mini-2024-07-18,202,47,5.85e-05,eval
solver,gpt-4o-mini-2024-07-18,294,43,6.99e-05,eval
solver,gpt-4o-mini-2024-07-18,406,57,9.51e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,225,48,6.255e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,224,43,5.940000000000001e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,189,46,5.595e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,200,61,6.659999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,315,42,7.245e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,275,48,7.005e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,318,68,8.85e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,194,45,5.6099999999999995e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,256,62,7.56e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,494,50,0.0001041,simple:baseline
solver,gpt-4o-mini-2024-07-18,210,41,5.6099999999999995e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,187,47,5.625e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,211,45,5.8649999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,206,52,6.209999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,257,56,7.215e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,251,44,6.405e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,321,50,7.815e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,371,44,8.205e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,192,62,6.6e-05,simple:baseline
