role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,195,4,3.165e-05,eval
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,82,4,1.47e-05,eval
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,114,4,1.9499999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,108,4,1.8599999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,100,4,1.74e-05,eval
solver,gpt-4o-mini-2024-07-18,95,4,1.6649999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,eval
solver,gpt-4o-mini-2024-07-18,112,4,1.92e-05,eval
solver,gpt-4o-mini-2024-07-18,91,4,1.605e-05,eval
solver,gpt-4o-mini-2024-07-18,101,4,1.7549999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,102,4,1.77e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,eval
solver,gpt-4o-mini-2024-07-18,197,4,3.195e-05,eval
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,102,4,1.77e-05,eval
solver,gpt-4o-mini-2024-07-18,111,4,1.9049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,123,4,2.085e-05,eval
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,eval
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,eval
solver,gpt-4o-mini-2024-07-18,180,4,2.94e-05,eval
solver,gpt-4o-mini-2024-07-18,100,4,1.74e-05,eval
solver,gpt-4o-mini-2024-07-18,126,4,2.1299999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,eval
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,112,4,1.92e-05,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,92,4,1.62e-05,eval
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,97,4,1.695e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,95,4,1.6649999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,91,4,1.605e-05,eval
solver,gpt-4o-mini-2024-07-18,79,4,1.425e-05,eval
solver,gpt-4o-mini-2024-07-18,144,4,2.3999999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,172,4,2.8199999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,104,4,1.8e-05,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,97,4,1.695e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,108,4,1.8599999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,130,4,2.1899999999999997e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,108,4,1.8599999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,180,4,2.94e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,125,4,2.115e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,122,4,2.07e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,93,4,1.6349999999999998e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,92,4,1.62e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,124,4,2.0999999999999995e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,97,4,1.695e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,172,4,2.8199999999999998e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,222,4,3.5699999999999994e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,104,4,1.8e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,99,4,1.725e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,125,4,2.115e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,118,4,2.0099999999999997e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,133,4,2.2349999999999998e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,117,4,1.995e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,118,4,2.0099999999999997e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,104,4,1.8e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,240,4,3.84e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,100,4,1.74e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,101,4,1.7549999999999996e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,124,4,2.0999999999999995e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,reflect:baseline-val
optimizer,gpt-5-2025-08-07,3668,2553,0.030115,reflect:rewrite-r1
solver,gpt-4o-mini-2024-07-18,592,43,0.0001146,reflect:round1
solver,gpt-4o-mini-2024-07-18,583,37,0.00010965000000000001,reflect:round1
solver,gpt-4o-mini-2024-07-18,598,39,0.0001131,reflect:round1
solver,gpt-4o-mini-2024-07-18,585,43,0.00011355,reflect:round1
solver,gpt-4o-mini-2024-07-18,603,38,0.00011325,reflect:round1
solver,gpt-4o-mini-2024-07-18,584,45,0.0001146,reflect:round1
solver,gpt-4o-mini-2024-07-18,625,56,0.00012735,reflect:round1
solver,gpt-4o-mini-2024-07-18,616,54,0.00012479999999999997,reflect:round1
solver,gpt-4o-mini-2024-07-18,585,28,0.00010455,reflect:round1
solver,gpt-4o-mini-2024-07-18,594,36,0.0001107,reflect:round1
