role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,140,78,6.78e-05,eval
solver,gpt-4o-mini-2024-07-18,135,59,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,143,68,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,141,66,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,139,63,5.864999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,143,69,6.285e-05,eval
solver,gpt-4o-mini-2024-07-18,136,66,6e-05,eval
solver,gpt-4o-mini-2024-07-18,147,104,8.445e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,144,72,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,140,99,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,151,76,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,145,89,7.515000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,138,75,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,140,83,7.08e-05,eval
solver,gpt-4o-mini-2024-07-18,138,78,6.75e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,142,74,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,141,52,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,153,97,8.115e-05,eval
solver,gpt-4o-mini-2024-07-18,142,68,6.209999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,141,91,7.575e-05,eval
solver,gpt-4o-mini-2024-07-18,140,69,6.24e-05,eval
solver,gpt-4o-mini-2024-07-18,145,65,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,146,73,6.569999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,149,117,9.255e-05,eval
solver,gpt-4o-mini-2024-07-18,138,89,7.41e-05,eval
solver,gpt-4o-mini-2024-07-18,143,68,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,142,48,5.009999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,76,6.75e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,139,72,6.405e-05,eval
solver,gpt-4o-mini-2024-07-18,138,54,5.3099999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,152,75,6.78e-05,eval
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,141,76,6.675e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,152,69,6.42e-05,eval
solver,gpt-4o-mini-2024-07-18,137,70,6.255e-05,eval
solver,gpt-4o-mini-2024-07-18,145,63,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,140,70,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,146,81,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,142,76,6.69e-05,eval
solver,gpt-4o-mini-2024-07-18,167,79,7.245e-05,eval
solver,gpt-4o-mini-2024-07-18,137,67,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,154,75,6.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,148,64,6.0599999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,144,69,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,148,62,5.9399999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,154,78,6.989999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,137,60,5.655e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,148,70,6.42e-05,eval
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,156,95,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,144,85,7.259999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,72,6.419999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,70,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,142,66,6.09e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,157,71,6.615000000000001e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,151,91,7.725e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,137,64,5.895e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,69,6.315e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,167,99,8.445e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,91,7.545e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,86,7.32e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,138,68,6.15e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,77,6.809999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,153,70,6.495e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,170,70,6.75e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,152,63,6.0599999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,149,95,7.934999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,140,66,6.06e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,80,6.975e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,62,5.88e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,59,5.625e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,77,6.705e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,72,6.51e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,150,67,6.269999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,92,7.694999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,149,58,5.714999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,137,71,6.315e-05,simple:baseline
