role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,131,305,0.00020265,eval
solver,gpt-4o-mini-2024-07-18,107,422,0.00026925,eval
solver,gpt-4o-mini-2024-07-18,188,456,0.00030179999999999996,eval
solver,gpt-4o-mini-2024-07-18,131,904,0.0005620499999999999,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,152,899,0.0005621999999999999,eval
solver,gpt-4o-mini-2024-07-18,142,402,0.0002625,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,174,618,0.00039690000000000005,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,118,661,0.00041429999999999993,eval
solver,gpt-4o-mini-2024-07-18,146,669,0.00042329999999999993,eval
solver,gpt-4o-mini-2024-07-18,119,677,0.00042405000000000003,eval
solver,gpt-4o-mini-2024-07-18,115,463,0.00029505,eval
solver,gpt-4o-mini-2024-07-18,145,192,0.00013695,eval
solver,gpt-4o-mini-2024-07-18,141,228,0.00015795,eval
solver,gpt-4o-mini-2024-07-18,150,485,0.0003135,eval
solver,gpt-4o-mini-2024-07-18,127,428,0.00027585,eval
solver,gpt-4o-mini-2024-07-18,138,290,0.0001947,eval
solver,gpt-4o-mini-2024-07-18,159,294,0.00020025,eval
solver,gpt-4o-mini-2024-07-18,107,469,0.00029745,eval
solver,gpt-4o-mini-2024-07-18,100,381,0.00024359999999999999,eval
solver,gpt-4o-mini-2024-07-18,133,636,0.00040155,eval
solver,gpt-4o-mini-2024-07-18,138,370,0.0002427,eval
solver,gpt-4o-mini-2024-07-18,92,1316,0.0008034,eval
solver,gpt-4o-mini-2024-07-18,107,357,0.00023025,eval
solver,gpt-4o-mini-2024-07-18,118,397,0.0002559,eval
solver,gpt-4o-mini-2024-07-18,113,592,0.00037214999999999997,eval
solver,gpt-4o-mini-2024-07-18,108,424,0.00027059999999999996,eval
solver,gpt-4o-mini-2024-07-18,173,280,0.00019395,eval
solver,gpt-4o-mini-2024-07-18,133,324,0.00021435,eval
solver,gpt-4o-mini-2024-07-18,109,605,0.00037935000000000003,eval
solver,gpt-4o-mini-2024-07-18,149,613,0.00039015,eval
solver,gpt-4o-mini-2024-07-18,116,373,0.00024119999999999998,eval
solver,gpt-4o-mini-2024-07-18,124,556,0.0003522,eval
solver,gpt-4o-mini-2024-07-18,141,258,0.00017595,eval
solver,gpt-4o-mini-2024-07-18,164,245,0.0001716,eval
solver,gpt-4o-mini-2024-07-18,153,231,0.00016154999999999997,eval
solver,gpt-4o-mini-2024-07-18,179,707,0.00045105,eval
solver,gpt-4o-mini-2024-07-18,180,881,0.0005556000000000001,eval
solver,gpt-4o-mini-2024-07-18,167,505,0.00032805000000000003,eval
solver,gpt-4o-mini-2024-07-18,120,305,0.000201,eval
solver,gpt-4o-mini-2024-07-18,92,512,0.000321,eval
solver,gpt-4o-mini-2024-07-18,137,447,0.00028875,eval
solver,gpt-4o-mini-2024-07-18,120,385,0.000249,eval
solver,gpt-4o-mini-2024-07-18,114,385,0.0002481,eval
solver,gpt-4o-mini-2024-07-18,143,4,2.3849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,109,388,0.00024914999999999996,eval
solver,gpt-4o-mini-2024-07-18,140,1162,0.0007181999999999999,eval
solver,gpt-4o-mini-2024-07-18,109,427,0.00027255000000000004,eval
solver,gpt-4o-mini-2024-07-18,188,209,0.0001536,eval
solver,gpt-4o-mini-2024-07-18,92,4,1.62e-05,eval
solver,gpt-4o-mini-2024-07-18,131,332,0.00021885,eval
solver,gpt-4o-mini-2024-07-18,114,224,0.0001515,eval
solver,gpt-4o-mini-2024-07-18,198,843,0.0005355,eval
solver,gpt-4o-mini-2024-07-18,86,375,0.0002379,eval
solver,gpt-4o-mini-2024-07-18,128,845,0.0005262,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,143,184,0.00013185,eval
solver,gpt-4o-mini-2024-07-18,114,465,0.00029610000000000004,eval
solver,gpt-4o-mini-2024-07-18,119,856,0.00053145,eval
solver,gpt-4o-mini-2024-07-18,154,4,2.5499999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,126,933,0.0005786999999999999,eval
solver,gpt-4o-mini-2024-07-18,172,388,0.00025859999999999994,eval
solver,gpt-4o-mini-2024-07-18,94,560,0.0003501,eval
solver,gpt-4o-mini-2024-07-18,106,373,0.0002397,eval
solver,gpt-4o-mini-2024-07-18,142,354,0.00023370000000000002,simple:baseline
solver,gpt-4o-mini-2024-07-18,193,223,0.00016274999999999997,simple:baseline
solver,gpt-4o-mini-2024-07-18,93,794,0.00049035,simple:baseline
solver,gpt-4o-mini-2024-07-18,90,250,0.0001635,simple:baseline
solver,gpt-4o-mini-2024-07-18,106,321,0.0002085,simple:baseline
solver,gpt-4o-mini-2024-07-18,123,1009,0.00062385,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,4,2.4299999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,80,473,0.00029580000000000003,simple:baseline
solver,gpt-4o-mini-2024-07-18,190,959,0.0006039,simple:baseline
solver,gpt-4o-mini-2024-07-18,128,4,2.1599999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,129,626,0.00039495,simple:baseline
solver,gpt-4o-mini-2024-07-18,138,785,0.0004917,simple:baseline
solver,gpt-4o-mini-2024-07-18,162,591,0.0003789,simple:baseline
solver,gpt-4o-mini-2024-07-18,219,565,0.00037185,simple:baseline
solver,gpt-4o-mini-2024-07-18,107,595,0.00037305,simple:baseline
solver,gpt-4o-mini-2024-07-18,155,4,2.565e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,95,4,1.6649999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,152,507,0.000327,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,4,2.3999999999999997e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,163,1049,0.00065385,simple:baseline
solver,gpt-4o-mini-2024-07-18,147,716,0.00045165,simple:baseline
solver,gpt-4o-mini-2024-07-18,135,4,2.2649999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,91,398,0.00025245,simple:baseline
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,97,491,0.00030914999999999995,simple:baseline
solver,gpt-4o-mini-2024-07-18,170,507,0.0003297,simple:baseline
solver,gpt-4o-mini-2024-07-18,131,4,2.2049999999999997e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,110,647,0.00040469999999999997,simple:baseline
solver,gpt-4o-mini-2024-07-18,119,339,0.00022125,simple:baseline
solver,gpt-4o-mini-2024-07-18,106,415,0.0002649,simple:baseline
solver,gpt-4o-mini-2024-07-18,119,635,0.00039885,simple:baseline
solver,gpt-4o-mini-2024-07-18,102,121,8.79e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,134,227,0.00015629999999999998,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,132,469,0.0003012,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,159,628,0.00040065,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,94,461,0.00029069999999999996,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,128,4,2.1599999999999996e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,91,501,0.00031424999999999997,simple:baseline-val
