role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,140,70,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,137,55,5.3549999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,135,67,6.045e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,153,72,6.615e-05,eval
solver,gpt-4o-mini-2024-07-18,137,71,6.315e-05,eval
solver,gpt-4o-mini-2024-07-18,135,69,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,148,52,5.34e-05,eval
solver,gpt-4o-mini-2024-07-18,138,54,5.3099999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,156,98,8.219999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,167,97,8.325e-05,eval
solver,gpt-4o-mini-2024-07-18,150,82,7.17e-05,eval
solver,gpt-4o-mini-2024-07-18,139,58,5.564999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,141,74,6.555e-05,eval
solver,gpt-4o-mini-2024-07-18,148,73,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,138,68,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,138,68,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,144,73,6.539999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,66,6.09e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,141,109,8.654999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,65,6.0299999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,150,67,6.269999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,84,7.065000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,147,92,7.725e-05,eval
solver,gpt-4o-mini-2024-07-18,167,75,7.005e-05,eval
solver,gpt-4o-mini-2024-07-18,145,79,6.915e-05,eval
solver,gpt-4o-mini-2024-07-18,138,81,6.929999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,139,81,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,137,69,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,137,64,5.895e-05,eval
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,149,82,7.154999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,eval
solver,gpt-4o-mini-2024-07-18,140,66,6.06e-05,eval
solver,gpt-4o-mini-2024-07-18,145,65,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,144,77,6.78e-05,eval
solver,gpt-4o-mini-2024-07-18,138,80,6.87e-05,eval
solver,gpt-4o-mini-2024-07-18,144,65,6.0599999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,141,52,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,152,74,6.720000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,147,101,8.264999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,139,86,7.245e-05,eval
solver,gpt-4o-mini-2024-07-18,152,103,8.46e-05,eval
solver,gpt-4o-mini-2024-07-18,157,71,6.615000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,151,91,7.725e-05,eval
solver,gpt-4o-mini-2024-07-18,139,62,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,140,99,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,153,70,6.495e-05,eval
solver,gpt-4o-mini-2024-07-18,140,83,7.08e-05,eval
solver,gpt-4o-mini-2024-07-18,145,88,7.455e-05,eval
solver,gpt-4o-mini-2024-07-18,152,76,6.840000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,152,93,7.86e-05,eval
solver,gpt-4o-mini-2024-07-18,139,81,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,149,83,7.214999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,149,71,6.495e-05,eval
solver,gpt-4o-mini-2024-07-18,145,62,5.8949999999999996e-05,train
solver,gpt-4o-mini-2024-07-18,145,84,7.215e-05,train
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,train
solver,gpt-4o-mini-2024-07-18,141,75,6.615000000000001e-05,train
solver,gpt-4o-mini-2024-07-18,141,75,6.615000000000001e-05,train
solver,gpt-4o-mini-2024-07-18,146,90,7.59e-05,train
solver,gpt-4o-mini-2024-07-18,145,95,7.875e-05,train
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,train
solver,gpt-4o-mini-2024-07-18,144,54,5.4e-05,train
solver,gpt-4o-mini-2024-07-18,170,70,6.75e-05,train
solver,gpt-4o-mini-2024-07-18,151,85,7.365e-05,train
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,train
solver,gpt-4o-mini-2024-07-18,136,64,5.88e-05,train
solver,gpt-4o-mini-2024-07-18,143,110,8.745e-05,train
solver,gpt-4o-mini-2024-07-18,145,63,5.955e-05,train
solver,gpt-4o-mini-2024-07-18,168,68,6.6e-05,train
