role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,140,97,7.919999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,143,90,7.545e-05,eval
solver,gpt-4o-mini-2024-07-18,135,59,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,139,70,6.285e-05,eval
solver,gpt-4o-mini-2024-07-18,136,65,5.94e-05,eval
solver,gpt-4o-mini-2024-07-18,141,70,6.315e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,147,104,8.445e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,138,77,6.689999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,144,57,5.5799999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,140,99,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,151,76,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,140,81,6.96e-05,eval
solver,gpt-4o-mini-2024-07-18,145,76,6.735e-05,eval
solver,gpt-4o-mini-2024-07-18,138,78,6.75e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,153,84,7.335e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,142,85,7.23e-05,eval
solver,gpt-4o-mini-2024-07-18,141,52,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,65,6.0299999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,141,63,5.8949999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,140,69,6.24e-05,eval
solver,gpt-4o-mini-2024-07-18,145,63,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,149,83,7.214999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,63,5.9699999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,138,76,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,143,68,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,140,66,6.06e-05,eval
solver,gpt-4o-mini-2024-07-18,142,72,6.45e-05,eval
solver,gpt-4o-mini-2024-07-18,139,72,6.405e-05,eval
solver,gpt-4o-mini-2024-07-18,138,53,5.25e-05,eval
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,152,72,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,141,58,5.595e-05,eval
solver,gpt-4o-mini-2024-07-18,152,70,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,137,65,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,eval
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,145,63,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,148,52,5.34e-05,eval
solver,gpt-4o-mini-2024-07-18,167,74,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,146,108,8.669999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,73,6.51e-05,eval
solver,gpt-4o-mini-2024-07-18,154,78,6.989999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,137,67,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,154,71,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,144,77,6.78e-05,eval
solver,gpt-4o-mini-2024-07-18,137,55,5.3549999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,148,62,5.9399999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,148,70,6.42e-05,eval
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,eval
