role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,claude-haiku-4-5-20251001,123,196,0.0,eval
solver,claude-haiku-4-5-20251001,117,178,0.0,eval
solver,claude-haiku-4-5-20251001,120,221,0.0,eval
solver,claude-haiku-4-5-20251001,121,208,0.0,eval
solver,claude-haiku-4-5-20251001,130,259,0.0,eval
solver,claude-haiku-4-5-20251001,126,292,0.0,eval
solver,claude-haiku-4-5-20251001,124,261,0.0,eval
solver,claude-haiku-4-5-20251001,117,281,0.0,eval
solver,claude-haiku-4-5-20251001,118,156,0.0,eval
solver,claude-haiku-4-5-20251001,132,198,0.0,eval
solver,claude-haiku-4-5-20251001,120,188,0.0,eval
solver,claude-haiku-4-5-20251001,128,240,0.0,eval
solver,claude-haiku-4-5-20251001,117,173,0.0,eval
solver,claude-haiku-4-5-20251001,122,201,0.0,eval
solver,claude-haiku-4-5-20251001,121,208,0.0,eval
solver,claude-haiku-4-5-20251001,117,231,0.0,eval
solver,claude-haiku-4-5-20251001,123,227,0.0,eval
solver,claude-haiku-4-5-20251001,122,184,0.0,eval
solver,claude-haiku-4-5-20251001,125,185,0.0,eval
solver,claude-haiku-4-5-20251001,123,209,0.0,eval
solver,claude-haiku-4-5-20251001,126,197,0.0,eval
solver,claude-haiku-4-5-20251001,119,190,0.0,eval
solver,claude-haiku-4-5-20251001,132,199,0.0,eval
solver,claude-haiku-4-5-20251001,121,202,0.0,eval
solver,claude-haiku-4-5-20251001,127,203,0.0,eval
solver,claude-haiku-4-5-20251001,127,284,0.0,eval
solver,claude-haiku-4-5-20251001,125,198,0.0,eval
solver,claude-haiku-4-5-20251001,133,181,0.0,eval
solver,claude-haiku-4-5-20251001,121,180,0.0,eval
solver,claude-haiku-4-5-20251001,130,174,0.0,eval
solver,claude-haiku-4-5-20251001,118,162,0.0,eval
solver,claude-haiku-4-5-20251001,125,254,0.0,eval
solver,claude-haiku-4-5-20251001,138,209,0.0,eval
solver,claude-haiku-4-5-20251001,123,197,0.0,eval
solver,claude-haiku-4-5-20251001,128,223,0.0,eval
solver,claude-haiku-4-5-20251001,127,199,0.0,eval
solver,claude-haiku-4-5-20251001,139,213,0.0,eval
solver,claude-haiku-4-5-20251001,148,235,0.0,eval
solver,claude-haiku-4-5-20251001,124,198,0.0,eval
solver,claude-haiku-4-5-20251001,119,185,0.0,eval
solver,claude-haiku-4-5-20251001,129,198,0.0,eval
solver,claude-haiku-4-5-20251001,131,156,0.0,eval
solver,claude-haiku-4-5-20251001,137,216,0.0,eval
solver,claude-haiku-4-5-20251001,118,177,0.0,eval
solver,claude-haiku-4-5-20251001,129,234,0.0,eval
solver,claude-haiku-4-5-20251001,128,198,0.0,eval
solver,claude-haiku-4-5-20251001,125,170,0.0,eval
solver,claude-haiku-4-5-20251001,138,220,0.0,eval
solver,claude-haiku-4-5-20251001,117,228,0.0,eval
solver,claude-haiku-4-5-20251001,153,97,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,124,188,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,133,217,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,126,191,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,121,196,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,130,264,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,136,258,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,132,324,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,128,227,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,129,210,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,123,198,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,152,266,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,119,190,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,125,286,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,127,279,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,120,120,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,133,242,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,120,246,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,127,205,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,121,151,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,123,180,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,128,230,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,127,213,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,121,156,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,132,180,0.0,reflect:baseline
solver,claude-haiku-4-5-20251001,120,152,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,128,181,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,121,178,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,118,183,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,127,195,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,135,174,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,126,249,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,136,298,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,121,139,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,125,231,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,127,213,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,135,281,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,130,202,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,134,273,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,139,275,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,132,197,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,126,189,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,127,6,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,126,185,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,126,205,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,153,213,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,126,200,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,120,159,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,123,237,0.0,reflect:baseline-val
solver,claude-haiku-4-5-20251001,134,219,0.0,reflect:baseline-val
optimizer,gpt-5-2025-08-07,4168,6524,0.07045,reflect:rewrite-r1
solver,claude-haiku-4-5-20251001,864,221,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,896,229,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,869,226,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,876,291,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,879,256,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,875,284,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,873,268,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,867,188,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,870,237,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,872,233,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,871,252,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,866,210,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,862,200,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,868,240,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,895,279,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,863,197,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,863,187,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,870,257,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,876,297,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,864,206,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,866,278,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,871,259,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,870,284,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,864,180,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,875,224,0.0,reflect:round1
solver,claude-haiku-4-5-20251001,870,197,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,861,188,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,869,196,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,871,204,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,879,242,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,878,248,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,864,309,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,864,247,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,870,211,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,877,219,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,868,237,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,878,252,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,882,250,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,863,283,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,873,229,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,869,217,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,869,209,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,896,216,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,875,250,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,869,245,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,866,209,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,869,249,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,870,199,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,877,348,0.0,reflect:round1-val
solver,claude-haiku-4-5-20251001,863,197,0.0,reflect:round1-val
optimizer,gpt-5-2025-08-07,8182,7603,0.0862575,reflect:rewrite-r2
solver,claude-haiku-4-5-20251001,1126,202,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1128,206,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1155,234,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1135,267,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1123,247,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1138,290,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1134,259,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1132,291,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1130,266,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1131,240,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1125,224,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1129,250,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1127,238,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1135,286,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1121,259,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1154,331,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1122,209,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1122,213,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1129,225,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1123,201,0.0,reflect:round2
solver,claude-haiku-4-5-20251001,1129,259,0.0,reflect:round2
