role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,114,4,1.9499999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,118,4,2.0099999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,eval
solver,gpt-4o-mini-2024-07-18,122,4,2.07e-05,eval
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,111,4,1.9049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,118,79,6.51e-05,eval
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,eval
solver,gpt-4o-mini-2024-07-18,113,4,1.935e-05,eval
solver,gpt-4o-mini-2024-07-18,119,4,2.0249999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,113,59,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,126,68,5.9699999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,115,48,4.6049999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,116,50,4.74e-05,eval
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,117,44,4.3950000000000004e-05,eval
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,124,53,5.039999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,128,88,7.2e-05,eval
solver,gpt-4o-mini-2024-07-18,115,53,4.905e-05,eval
solver,gpt-4o-mini-2024-07-18,113,4,1.935e-05,eval
solver,gpt-4o-mini-2024-07-18,121,42,4.3349999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,117,38,4.035e-05,eval
solver,gpt-4o-mini-2024-07-18,117,85,6.855e-05,eval
solver,gpt-4o-mini-2024-07-18,115,48,4.6049999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,118,39,4.1099999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,121,78,6.494999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,114,52,4.8299999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,113,38,3.975e-05,eval
solver,gpt-4o-mini-2024-07-18,127,48,4.785e-05,eval
solver,gpt-4o-mini-2024-07-18,115,45,4.425e-05,eval
solver,gpt-4o-mini-2024-07-18,121,59,5.3549999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,116,43,4.32e-05,eval
solver,gpt-4o-mini-2024-07-18,120,49,4.74e-05,eval
solver,gpt-4o-mini-2024-07-18,127,50,4.905e-05,eval
solver,gpt-4o-mini-2024-07-18,112,41,4.14e-05,eval
solver,gpt-4o-mini-2024-07-18,115,46,4.484999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,121,41,4.275e-05,eval
solver,gpt-4o-mini-2024-07-18,123,46,4.6049999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,112,46,4.44e-05,eval
solver,gpt-4o-mini-2024-07-18,117,53,4.934999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,129,45,4.6349999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,142,52,5.25e-05,eval
solver,gpt-4o-mini-2024-07-18,129,74,6.375e-05,eval
solver,gpt-4o-mini-2024-07-18,123,4,2.085e-05,eval
solver,gpt-4o-mini-2024-07-18,119,44,4.425e-05,eval
solver,gpt-4o-mini-2024-07-18,112,4,1.92e-05,eval
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,119,4,2.0249999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,131,4,2.2049999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,123,64,5.684999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,115,50,4.725e-05,eval
solver,gpt-4o-mini-2024-07-18,115,60,5.325e-05,eval
solver,gpt-4o-mini-2024-07-18,114,4,1.9499999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,119,4,2.0249999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,112,4,1.92e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,117,39,4.0950000000000006e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,120,45,4.5e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,142,57,5.55e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,132,52,5.1e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,126,68,5.9699999999999994e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,115,4,1.965e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,113,51,4.755e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,46,4.934999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,115,39,4.065e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,124,68,5.9399999999999994e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,128,42,4.44e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,114,46,4.4699999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,114,60,5.3099999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,119,57,5.205e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,121,55,5.1149999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,120,57,5.2199999999999995e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,124,4,2.0999999999999995e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,125,51,4.934999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,122,4,2.07e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,127,46,4.6649999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,112,44,4.32e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,120,4,2.0399999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,116,4,1.9799999999999997e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,116,49,4.68e-05,simple:baseline
