role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,131,262,0.00017685,eval
solver,gpt-4o-mini-2024-07-18,107,361,0.00023265000000000002,eval
solver,gpt-4o-mini-2024-07-18,131,733,0.00045945,eval
solver,gpt-4o-mini-2024-07-18,188,475,0.00031319999999999997,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,152,951,0.0005934,eval
solver,gpt-4o-mini-2024-07-18,142,402,0.0002625,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,174,590,0.0003801,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,118,774,0.00048209999999999995,eval
solver,gpt-4o-mini-2024-07-18,146,791,0.0004965,eval
solver,gpt-4o-mini-2024-07-18,119,708,0.00044265000000000005,eval
solver,gpt-4o-mini-2024-07-18,145,244,0.00016815,eval
solver,gpt-4o-mini-2024-07-18,115,537,0.00033945,eval
solver,gpt-4o-mini-2024-07-18,150,411,0.00026910000000000004,eval
solver,gpt-4o-mini-2024-07-18,127,571,0.00036165,eval
solver,gpt-4o-mini-2024-07-18,141,276,0.00018675,eval
solver,gpt-4o-mini-2024-07-18,138,239,0.0001641,eval
solver,gpt-4o-mini-2024-07-18,107,490,0.00031005000000000003,eval
solver,gpt-4o-mini-2024-07-18,159,304,0.00020625,eval
solver,gpt-4o-mini-2024-07-18,100,374,0.00023940000000000002,eval
solver,gpt-4o-mini-2024-07-18,92,957,0.0005879999999999999,eval
solver,gpt-4o-mini-2024-07-18,133,638,0.00040275,eval
solver,gpt-4o-mini-2024-07-18,138,386,0.0002523,eval
solver,gpt-4o-mini-2024-07-18,107,359,0.00023145000000000002,eval
solver,gpt-4o-mini-2024-07-18,113,589,0.00037035,eval
solver,gpt-4o-mini-2024-07-18,118,365,0.00023669999999999998,eval
solver,gpt-4o-mini-2024-07-18,108,410,0.0002622,eval
solver,gpt-4o-mini-2024-07-18,173,289,0.00019935,eval
solver,gpt-4o-mini-2024-07-18,109,456,0.00028995,eval
solver,gpt-4o-mini-2024-07-18,133,310,0.00020595,eval
solver,gpt-4o-mini-2024-07-18,116,376,0.000243,eval
solver,gpt-4o-mini-2024-07-18,124,556,0.0003522,eval
solver,gpt-4o-mini-2024-07-18,141,244,0.00016755,eval
solver,gpt-4o-mini-2024-07-18,149,764,0.00048075,eval
solver,gpt-4o-mini-2024-07-18,164,230,0.0001626,eval
solver,gpt-4o-mini-2024-07-18,153,229,0.00016035,eval
solver,gpt-4o-mini-2024-07-18,179,606,0.00039045,eval
solver,gpt-4o-mini-2024-07-18,180,861,0.0005436,eval
solver,gpt-4o-mini-2024-07-18,167,498,0.00032385000000000004,eval
solver,gpt-4o-mini-2024-07-18,120,305,0.000201,eval
solver,gpt-4o-mini-2024-07-18,137,474,0.00030495,eval
