role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,179,321,0.00021945,eval
solver,gpt-4o-mini-2024-07-18,189,320,0.00022035,eval
solver,gpt-4o-mini-2024-07-18,149,250,0.00017235,eval
solver,gpt-4o-mini-2024-07-18,206,306,0.0002145,eval
solver,gpt-4o-mini-2024-07-18,175,269,0.00018765,eval
solver,gpt-4o-mini-2024-07-18,218,470,0.0003147,eval
solver,gpt-4o-mini-2024-07-18,147,180,0.00013005000000000002,eval
solver,gpt-4o-mini-2024-07-18,128,308,0.00020399999999999997,eval
solver,gpt-4o-mini-2024-07-18,263,399,0.00027885,eval
solver,gpt-4o-mini-2024-07-18,131,315,0.00020865,eval
solver,gpt-4o-mini-2024-07-18,162,277,0.0001905,eval
solver,gpt-4o-mini-2024-07-18,154,218,0.00015389999999999997,eval
solver,gpt-4o-mini-2024-07-18,136,247,0.0001686,eval
solver,gpt-4o-mini-2024-07-18,163,372,0.00024765,eval
solver,gpt-4o-mini-2024-07-18,168,292,0.00020039999999999997,eval
solver,gpt-4o-mini-2024-07-18,188,272,0.0001914,eval
solver,gpt-4o-mini-2024-07-18,178,302,0.00020789999999999998,eval
solver,gpt-4o-mini-2024-07-18,210,399,0.00027089999999999997,eval
solver,gpt-4o-mini-2024-07-18,200,430,0.000288,eval
solver,gpt-4o-mini-2024-07-18,122,222,0.0001515,eval
solver,gpt-4o-mini-2024-07-18,141,223,0.00015495,eval
solver,gpt-4o-mini-2024-07-18,180,304,0.0002094,eval
solver,gpt-4o-mini-2024-07-18,128,254,0.0001716,eval
solver,gpt-4o-mini-2024-07-18,210,245,0.0001785,eval
solver,gpt-4o-mini-2024-07-18,144,220,0.0001536,eval
solver,gpt-4o-mini-2024-07-18,134,246,0.00016769999999999998,eval
solver,gpt-4o-mini-2024-07-18,128,213,0.000147,eval
solver,gpt-4o-mini-2024-07-18,126,279,0.0001863,eval
solver,gpt-4o-mini-2024-07-18,153,248,0.00017174999999999997,eval
solver,gpt-4o-mini-2024-07-18,133,271,0.00018255,eval
solver,gpt-4o-mini-2024-07-18,165,290,0.00019875,eval
solver,gpt-4o-mini-2024-07-18,192,269,0.0001902,eval
solver,gpt-4o-mini-2024-07-18,132,284,0.00019020000000000002,eval
solver,gpt-4o-mini-2024-07-18,159,271,0.00018644999999999998,eval
solver,gpt-4o-mini-2024-07-18,145,290,0.00019575,eval
solver,gpt-4o-mini-2024-07-18,147,238,0.00016485,eval
solver,gpt-4o-mini-2024-07-18,161,353,0.00023595,eval
solver,gpt-4o-mini-2024-07-18,160,289,0.0001974,eval
solver,gpt-4o-mini-2024-07-18,173,270,0.00018795,eval
solver,gpt-4o-mini-2024-07-18,155,237,0.00016544999999999998,eval
