role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,135,59,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,136,66,6e-05,eval
solver,gpt-4o-mini-2024-07-18,147,77,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,140,84,7.14e-05,eval
solver,gpt-4o-mini-2024-07-18,141,70,6.315e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,139,67,6.104999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,143,88,7.425e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,144,72,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,140,96,7.86e-05,eval
solver,gpt-4o-mini-2024-07-18,151,76,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,145,81,7.034999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,138,75,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,138,82,6.989999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,81,6.96e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,135,69,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,153,74,6.735e-05,eval
solver,gpt-4o-mini-2024-07-18,141,63,5.8949999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,141,58,5.595e-05,eval
solver,gpt-4o-mini-2024-07-18,142,64,5.97e-05,eval
solver,gpt-4o-mini-2024-07-18,142,73,6.51e-05,eval
solver,gpt-4o-mini-2024-07-18,140,69,6.24e-05,eval
solver,gpt-4o-mini-2024-07-18,149,83,7.214999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,73,6.569999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,138,78,6.75e-05,eval
solver,gpt-4o-mini-2024-07-18,145,85,7.275e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,142,48,5.009999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,138,67,6.089999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,139,76,6.645e-05,eval
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,152,72,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,eval
solver,gpt-4o-mini-2024-07-18,141,58,5.595e-05,eval
solver,gpt-4o-mini-2024-07-18,152,72,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,137,65,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,145,61,5.835e-05,eval
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,167,74,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,146,81,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,154,75,6.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,67,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,137,67,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,148,52,5.34e-05,eval
solver,gpt-4o-mini-2024-07-18,144,74,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,148,62,5.9399999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,137,53,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,148,70,6.42e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,154,71,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,156,76,6.9e-05,eval
solver,gpt-4o-mini-2024-07-18,140,58,5.5799999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,144,91,7.620000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,140,70,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,149,58,5.714999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,157,79,7.095e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,151,72,6.584999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,150,82,7.17e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,147,101,8.264999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,167,97,8.325e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,66,6.135e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,147,71,6.465e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,72,6.51e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,87,7.395e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,152,106,8.639999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,141,80,6.915e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,67,6.104999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,137,52,5.175e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,149,95,7.934999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,168,65,6.42e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,65,6.0899999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,140,67,6.12e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,63,5.9399999999999994e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,137,72,6.375e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,86,7.32e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,94,7.815e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,66,6.135e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,138,65,5.97e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,141,61,5.775e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,142,65,6.0299999999999995e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,145,85,7.275e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,137,72,6.375e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,142,71,6.390000000000001e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,152,63,6.0599999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,153,70,6.495e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,144,54,5.4e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,74,6.525e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,152,94,7.92e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,150,67,6.269999999999999e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,59,5.625e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,170,103,8.73e-05,simple:baseline
optimizer,gpt-4.1-2025-04-14,2212,414,0.007736,simple:rewrite-r1
solver,gpt-4o-mini-2024-07-18,466,99,0.00012929999999999997,simple:round1
solver,gpt-4o-mini-2024-07-18,467,65,0.00010905,simple:round1
solver,gpt-4o-mini-2024-07-18,464,78,0.0001164,simple:round1
