role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,139,59,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,136,66,6e-05,eval
solver,gpt-4o-mini-2024-07-18,135,83,7.005e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,141,82,7.034999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,143,89,7.484999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,140,89,7.44e-05,eval
solver,gpt-4o-mini-2024-07-18,147,87,7.425e-05,eval
solver,gpt-4o-mini-2024-07-18,144,72,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,151,76,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,138,79,6.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,145,85,7.275e-05,eval
solver,gpt-4o-mini-2024-07-18,140,99,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,153,62,6.014999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,69,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,138,67,6.089999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,116,9.059999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,141,52,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,72,6.45e-05,eval
solver,gpt-4o-mini-2024-07-18,141,106,8.475e-05,eval
solver,gpt-4o-mini-2024-07-18,145,65,6.075e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,142,68,6.209999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,138,76,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,149,82,7.154999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,146,73,6.569999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,143,67,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,142,82,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,138,51,5.13e-05,eval
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,eval
