role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,143,68,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,139,63,5.864999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,59,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,136,66,6e-05,eval
solver,gpt-4o-mini-2024-07-18,147,104,8.445e-05,eval
solver,gpt-4o-mini-2024-07-18,140,97,7.919999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,141,70,6.315e-05,eval
solver,gpt-4o-mini-2024-07-18,144,72,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,151,76,6.825e-05,eval
solver,gpt-4o-mini-2024-07-18,145,88,7.455e-05,eval
solver,gpt-4o-mini-2024-07-18,140,58,5.5799999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,138,82,6.989999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,135,65,5.925e-05,eval
solver,gpt-4o-mini-2024-07-18,140,102,8.219999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,138,68,6.15e-05,eval
solver,gpt-4o-mini-2024-07-18,135,70,6.225e-05,eval
solver,gpt-4o-mini-2024-07-18,153,62,6.014999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,56,5.4900000000000006e-05,eval
solver,gpt-4o-mini-2024-07-18,141,65,6.015e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,141,57,5.535e-05,eval
solver,gpt-4o-mini-2024-07-18,142,83,7.11e-05,eval
solver,gpt-4o-mini-2024-07-18,145,86,7.335e-05,eval
solver,gpt-4o-mini-2024-07-18,146,73,6.569999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,149,82,7.154999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,82,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,138,74,6.51e-05,eval
solver,gpt-4o-mini-2024-07-18,140,81,6.96e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,139,72,6.405e-05,eval
solver,gpt-4o-mini-2024-07-18,138,54,5.3099999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,152,61,5.940000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,146,70,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,141,58,5.595e-05,eval
solver,gpt-4o-mini-2024-07-18,137,56,5.415000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,152,70,6.48e-05,eval
solver,gpt-4o-mini-2024-07-18,145,63,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,154,75,6.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,148,52,5.34e-05,eval
solver,gpt-4o-mini-2024-07-18,167,74,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,146,89,7.53e-05,eval
solver,gpt-4o-mini-2024-07-18,142,78,6.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,144,69,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,137,69,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,154,78,6.989999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,137,53,5.234999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,148,62,5.9399999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,148,75,6.720000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,140,70,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,145,67,6.195e-05,eval
solver,gpt-4o-mini-2024-07-18,144,88,7.439999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,156,103,8.519999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,140,77,6.72e-05,eval
solver,gpt-4o-mini-2024-07-18,137,59,5.5950000000000005e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,139,59,5.625e-05,simple:baseline
