role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,131,262,0.00017685,eval
solver,gpt-4o-mini-2024-07-18,107,414,0.00026445,eval
solver,gpt-4o-mini-2024-07-18,188,466,0.00030779999999999995,eval
solver,gpt-4o-mini-2024-07-18,131,768,0.00048044999999999994,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,142,400,0.0002613,eval
solver,gpt-4o-mini-2024-07-18,152,898,0.0005615999999999999,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,174,590,0.0003801,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,118,651,0.00040829999999999995,eval
solver,gpt-4o-mini-2024-07-18,146,594,0.0003783,eval
solver,gpt-4o-mini-2024-07-18,145,195,0.00013875,eval
solver,gpt-4o-mini-2024-07-18,119,816,0.00050745,eval
solver,gpt-4o-mini-2024-07-18,115,460,0.00029325,eval
solver,gpt-4o-mini-2024-07-18,141,238,0.00016395,eval
solver,gpt-4o-mini-2024-07-18,127,547,0.00034725,eval
solver,gpt-4o-mini-2024-07-18,150,581,0.00037109999999999997,eval
solver,gpt-4o-mini-2024-07-18,138,290,0.0001947,eval
solver,gpt-4o-mini-2024-07-18,159,315,0.00021285,eval
solver,gpt-4o-mini-2024-07-18,107,526,0.00033164999999999996,eval
solver,gpt-4o-mini-2024-07-18,133,474,0.00030434999999999994,eval
solver,gpt-4o-mini-2024-07-18,92,668,0.00041460000000000005,eval
solver,gpt-4o-mini-2024-07-18,100,381,0.00024359999999999999,eval
solver,gpt-4o-mini-2024-07-18,138,325,0.00021569999999999998,eval
solver,gpt-4o-mini-2024-07-18,107,348,0.00022485,eval
solver,gpt-4o-mini-2024-07-18,118,397,0.0002559,eval
solver,gpt-4o-mini-2024-07-18,173,277,0.00019214999999999998,eval
solver,gpt-4o-mini-2024-07-18,113,564,0.00035535,eval
solver,gpt-4o-mini-2024-07-18,108,386,0.0002478,eval
solver,gpt-4o-mini-2024-07-18,133,309,0.00020535,eval
solver,gpt-4o-mini-2024-07-18,109,457,0.00029055,eval
solver,gpt-4o-mini-2024-07-18,124,554,0.000351,eval
solver,gpt-4o-mini-2024-07-18,141,267,0.00018135,eval
solver,gpt-4o-mini-2024-07-18,149,602,0.00038355,eval
solver,gpt-4o-mini-2024-07-18,116,377,0.00024359999999999999,eval
solver,gpt-4o-mini-2024-07-18,164,250,0.0001746,eval
solver,gpt-4o-mini-2024-07-18,179,640,0.00041085000000000004,eval
solver,gpt-4o-mini-2024-07-18,180,898,0.0005658,eval
solver,gpt-4o-mini-2024-07-18,153,231,0.00016154999999999997,eval
solver,gpt-4o-mini-2024-07-18,120,327,0.00021419999999999998,eval
solver,gpt-4o-mini-2024-07-18,167,495,0.00032205,eval
solver,gpt-4o-mini-2024-07-18,92,701,0.0004344,eval
solver,gpt-4o-mini-2024-07-18,137,476,0.00030615,eval
solver,gpt-4o-mini-2024-07-18,114,331,0.00021569999999999998,eval
solver,gpt-4o-mini-2024-07-18,120,366,0.0002376,eval
solver,gpt-4o-mini-2024-07-18,143,512,0.00032865,eval
solver,gpt-4o-mini-2024-07-18,109,334,0.00021675,eval
solver,gpt-4o-mini-2024-07-18,109,382,0.00024555,eval
