role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,145,19,3.315e-05,eval
solver,gpt-4o-mini-2024-07-18,220,88,8.58e-05,eval
solver,gpt-4o-mini-2024-07-18,218,87,8.489999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,284,112,0.00010980000000000001,eval
external,gpt-4.1-2025-04-14,125,100,0.00105,eval
external,gpt-4.1-2025-04-14,149,155,0.001538,eval
external,gpt-4.1-2025-04-14,124,196,0.001816,eval
solver,gpt-4o-mini-2024-07-18,412,85,0.00011279999999999999,eval
solver,gpt-4o-mini-2024-07-18,554,119,0.0001545,eval
external,gpt-4.1-2025-04-14,56,349,0.002904,eval
solver,gpt-4o-mini-2024-07-18,504,185,0.00018659999999999998,eval
judge,gpt-5-2025-08-07,386,400,0.0044825,eval:judge
solver,gpt-4o-mini-2024-07-18,517,350,0.00028755,eval
solver,gpt-4o-mini-2024-07-18,426,196,0.0001815,eval
judge,gpt-5-2025-08-07,403,512,0.00562375,eval:judge
solver,gpt-4o-mini-2024-07-18,3273,10,0.00049695,eval
judge,gpt-5-2025-08-07,607,512,0.00587875,eval:judge
external,gpt-4.1-2025-04-14,233,300,0.002866,eval
external,gpt-4.1-2025-04-14,47,21,0.000262,eval
solver,gpt-4o-mini-2024-07-18,470,280,0.0002385,eval
solver,gpt-4o-mini-2024-07-18,3307,29,0.0005134499999999999,eval
judge,gpt-5-2025-08-07,863,512,0.00619875,eval:judge
solver,gpt-4o-mini-2024-07-18,925,298,0.00031754999999999994,eval
solver,gpt-4o-mini-2024-07-18,144,26,3.7199999999999996e-05,eval
judge,gpt-5-2025-08-07,4011,336,0.00837375,eval:judge
external,gpt-4.1-2025-04-14,63,211,0.001814,eval
solver,gpt-4o-mini-2024-07-18,157,22,3.675e-05,eval
judge,gpt-5-2025-08-07,892,512,0.006235,eval:judge
solver,gpt-4o-mini-2024-07-18,384,204,0.00018,eval
external,gpt-4.1-2025-04-14,317,772,0.00681,eval
external,gpt-4.1-2025-04-14,59,86,0.000806,eval
solver,gpt-4o-mini-2024-07-18,1323,268,0.00035925,eval
solver,gpt-4o-mini-2024-07-18,269,22,5.3549999999999994e-05,eval
solver,gpt-4o-mini-2024-07-18,1525,285,0.00039975,eval
judge,gpt-5-2025-08-07,993,512,0.00636125,eval:judge
solver,gpt-4o-mini-2024-07-18,172,45,5.2799999999999996e-05,eval
external,gpt-4.1-2025-04-14,305,747,0.006586,eval
judge,gpt-5-2025-08-07,197,432,0.00456625,eval:judge
judge,gpt-5-2025-08-07,847,512,0.00617875,eval:judge
external,gpt-4.1-2025-04-14,82,336,0.002852,eval
solver,gpt-4o-mini-2024-07-18,254,88,9.09e-05,eval
solver,gpt-4o-mini-2024-07-18,398,227,0.00019589999999999996,eval
solver,gpt-4o-mini-2024-07-18,2342,816,0.0008409,eval
solver,gpt-4o-mini-2024-07-18,557,335,0.00028455,eval
external,gpt-4.1-2025-04-14,125,398,0.003434,eval
external,gpt-4.1-2025-04-14,264,377,0.003544,eval
solver,gpt-4o-mini-2024-07-18,744,464,0.00039,eval
judge,gpt-5-2025-08-07,2497,512,0.00824125,eval:judge
solver,gpt-4o-mini-2024-07-18,1006,389,0.00038429999999999996,eval
judge,gpt-5-2025-08-07,691,512,0.00598375,eval:judge
solver,gpt-4o-mini-2024-07-18,798,165,0.00021869999999999998,eval
solver,gpt-4o-mini-2024-07-18,595,360,0.00030525,eval
judge,gpt-5-2025-08-07,1043,512,0.00642375,eval:judge
judge,gpt-5-2025-08-07,1212,512,0.006635,eval:judge
external,gpt-4.1-2025-04-14,397,180,0.002234,eval
solver,gpt-4o-mini-2024-07-18,161,33,4.3950000000000004e-05,eval
solver,gpt-4o-mini-2024-07-18,3353,174,0.00060735,eval
external,gpt-4.1-2025-04-14,211,166,0.00175,eval
solver,gpt-4o-mini-2024-07-18,3696,164,0.0006527999999999999,eval
solver,gpt-4o-mini-2024-07-18,1138,314,0.0003591,eval
external,gpt-4.1-2025-04-14,70,481,0.003988,eval
external,gpt-4.1-2025-04-14,202,1150,0.009604,eval
judge,gpt-5-2025-08-07,1424,512,0.0069,eval:judge
judge,gpt-5-2025-08-07,3672,512,0.00971,eval:judge
solver,gpt-4o-mini-2024-07-18,678,438,0.0003645,eval
solver,gpt-4o-mini-2024-07-18,1803,296,0.00044804999999999997,eval
solver,gpt-4o-mini-2024-07-18,8329,94,0.00130575,eval
solver,gpt-4o-mini-2024-07-18,135,11,2.6850000000000002e-05,eval
solver,gpt-4o-mini-2024-07-18,2116,970,0.0008994,eval
external,gpt-4.1-2025-04-14,48,39,0.000408,eval
solver,gpt-4o-mini-2024-07-18,189,40,5.234999999999999e-05,eval
judge,gpt-5-2025-08-07,970,512,0.0063325,eval:judge
external,gpt-4.1-2025-04-14,333,1230,0.010506,eval
solver,gpt-4o-mini-2024-07-18,141,33,4.0950000000000006e-05,eval
judge,gpt-5-2025-08-07,237,272,0.00301625,eval:judge
judge,gpt-5-2025-08-07,2368,512,0.00808,eval:judge
solver,gpt-4o-mini-2024-07-18,158,24,3.809999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,426,196,0.0001815,eval
external,gpt-4.1-2025-04-14,70,571,0.004708,eval
solver,gpt-4o-mini-2024-07-18,3332,1213,0.0012276,eval
external,gpt-4.1-2025-04-14,233,300,0.002866,eval
external,gpt-4.1-2025-04-14,61,422,0.003498,eval
solver,gpt-4o-mini-2024-07-18,749,551,0.00044294999999999995,eval
solver,gpt-4o-mini-2024-07-18,925,298,0.00031754999999999994,eval
solver,gpt-4o-mini-2024-07-18,607,320,0.00028305,eval
judge,gpt-5-2025-08-07,3327,512,0.00927875,eval:judge
solver,gpt-4o-mini-2024-07-18,157,38,4.635e-05,eval
judge,gpt-5-2025-08-07,1061,446,0.00578625,eval:judge
judge,gpt-5-2025-08-07,892,512,0.006235,eval:judge
judge,gpt-5-2025-08-07,730,400,0.0049125,eval:judge
external,gpt-4.1-2025-04-14,75,292,0.002486,eval
solver,gpt-4o-mini-2024-07-18,491,286,0.00024525,eval
judge,gpt-5-2025-08-07,848,512,0.00618,eval:judge
