role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-mini-2025-04-14,230,16,0.0001176,eval
solver,gpt-4.1-mini-2025-04-14,244,50,0.00017760000000000003,eval
solver,gpt-4.1-mini-2025-04-14,309,87,0.0002628,eval
solver,gpt-4.1-mini-2025-04-14,234,137,0.0003128,eval
solver,gpt-4.1-mini-2025-04-14,229,75,0.00021160000000000002,eval
solver,gpt-4.1-mini-2025-04-14,221,261,0.000506,eval
solver,gpt-4.1-mini-2025-04-14,248,217,0.0004464,eval
solver,gpt-4.1-mini-2025-04-14,421,265,0.0005924,eval
solver,gpt-4.1-mini-2025-04-14,272,270,0.0005407999999999999,eval
solver,gpt-4.1-mini-2025-04-14,272,64,0.0002112,eval
solver,gpt-4.1-mini-2025-04-14,297,80,0.00024680000000000004,eval
solver,gpt-4.1-mini-2025-04-14,307,287,0.000582,eval
solver,gpt-4.1-mini-2025-04-14,241,3,0.00010120000000000001,eval
solver,gpt-4.1-mini-2025-04-14,303,498,0.0009180000000000001,eval
solver,gpt-4.1-mini-2025-04-14,319,881,0.0015372,eval
solver,gpt-4.1-mini-2025-04-14,225,407,0.0007412,eval
solver,gpt-4.1-mini-2025-04-14,240,181,0.00038560000000000005,eval
solver,gpt-4.1-mini-2025-04-14,265,88,0.00024680000000000004,eval
solver,gpt-4.1-mini-2025-04-14,271,93,0.00025720000000000007,eval
solver,gpt-4.1-mini-2025-04-14,239,180,0.0003836,eval
solver,gpt-4.1-mini-2025-04-14,257,2,0.00010600000000000002,eval
solver,gpt-4.1-mini-2025-04-14,226,225,0.0004504,eval
solver,gpt-4.1-mini-2025-04-14,257,96,0.00025640000000000005,eval
solver,gpt-4.1-mini-2025-04-14,327,356,0.0007004000000000001,eval
solver,gpt-4.1-mini-2025-04-14,212,23,0.00012160000000000003,eval
solver,gpt-4.1-mini-2025-04-14,248,193,0.000408,eval
solver,gpt-4.1-mini-2025-04-14,274,168,0.00037840000000000004,eval
solver,gpt-4.1-mini-2025-04-14,239,358,0.0006684000000000001,eval
solver,gpt-4.1-mini-2025-04-14,232,465,0.0008368,eval
solver,gpt-4.1-mini-2025-04-14,299,236,0.0004972,eval
solver,gpt-4.1-mini-2025-04-14,214,298,0.0005624,eval
solver,gpt-4.1-mini-2025-04-14,272,277,0.000552,eval
solver,gpt-4.1-mini-2025-04-14,248,341,0.0006448000000000001,eval
solver,gpt-4.1-mini-2025-04-14,249,80,0.00022760000000000003,eval
solver,gpt-4.1-mini-2025-04-14,215,80,0.000214,eval
solver,gpt-4.1-mini-2025-04-14,251,441,0.000806,eval
solver,gpt-4.1-mini-2025-04-14,213,235,0.0004612,eval
solver,gpt-4.1-mini-2025-04-14,328,176,0.00041280000000000006,eval
solver,gpt-4.1-mini-2025-04-14,271,561,0.001006,eval
solver,gpt-4.1-mini-2025-04-14,238,652,0.0011384000000000001,eval
solver,gpt-4.1-mini-2025-04-14,319,1491,0.0025131999999999997,eval
solver,gpt-4.1-mini-2025-04-14,312,1208,0.0020576000000000006,eval
solver,gpt-4.1-mini-2025-04-14,286,5,0.0001224,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,234,4,0.00010000000000000002,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,298,78,0.000244,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,219,91,0.00023319999999999998,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,304,88,0.00026240000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,319,154,0.000374,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,307,183,0.0004156,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,270,48,0.00018480000000000002,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,295,177,0.0004012,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,227,151,0.00033240000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,259,118,0.00029240000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,245,280,0.000546,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,217,137,0.000306,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,226,471,0.000844,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,313,328,0.0006500000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,221,219,0.0004388000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,236,232,0.00046560000000000004,reflect:baseline
solver,gpt-4.1-mini,0,0,0.0,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,255,165,0.000366,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,259,200,0.0004236,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,214,14,0.00010800000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,247,1,0.0001004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,306,99,0.0002808,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,358,309,0.0006376,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,229,250,0.0004916,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,273,687,0.0012084,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,283,41,0.0001788,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,308,132,0.00033440000000000005,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,245,150,0.000338,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,260,250,0.000504,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,248,252,0.0005024000000000001,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,285,93,0.0002628,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,312,7,0.000136,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,274,357,0.0006808000000000001,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,328,118,0.00032,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,217,375,0.0006868,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,252,362,0.00068,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,265,347,0.0006612,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,273,752,0.0013124,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,322,881,0.0015384,reflect:baseline-val
optimizer,gpt-5-2025-08-07,5511,3727,0.04415875,reflect:rewrite-r1
solver,gpt-4.1-mini-2025-04-14,707,4,0.0002892,reflect:round1
solver,gpt-4.1-mini-2025-04-14,655,38,0.0003228,reflect:round1
solver,gpt-4.1-mini-2025-04-14,640,202,0.0005792000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,648,262,0.0006784000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,719,189,0.00059,reflect:round1
solver,gpt-4.1-mini-2025-04-14,728,374,0.0008895999999999999,reflect:round1
solver,gpt-4.1-mini-2025-04-14,716,475,0.0010464,reflect:round1
solver,gpt-4.1-mini-2025-04-14,666,279,0.0007128000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,647,833,0.0015916,reflect:round1
solver,gpt-4.1-mini-2025-04-14,680,304,0.0007584000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,734,631,0.0013032,reflect:round1
solver,gpt-4.1-mini-2025-04-14,642,517,0.001084,reflect:round1
solver,gpt-4.1-mini-2025-04-14,725,1335,0.002426,reflect:round1
solver,gpt-4.1-mini-2025-04-14,691,1109,0.0020508,reflect:round1
solver,gpt-4.1-mini,0,0,0.0,reflect:round1
solver,gpt-4.1-mini-2025-04-14,638,849,0.0016136000000000002,reflect:round1
solver,gpt-4.1-mini-2025-04-14,635,123,0.0004508,reflect:round1
solver,gpt-4.1-mini-2025-04-14,668,28,0.000312,reflect:round1
solver,gpt-4.1-mini-2025-04-14,676,532,0.0011216000000000002,reflect:round1
solver,gpt-4.1-mini-2025-04-14,657,645,0.0012948,reflect:round1
solver,gpt-4.1-mini-2025-04-14,650,287,0.0007192,reflect:round1
solver,gpt-4.1-mini-2025-04-14,727,160,0.0005468,reflect:round1
solver,gpt-4.1-mini-2025-04-14,694,615,0.0012615999999999999,reflect:round1
solver,gpt-4.1-mini-2025-04-14,680,2048,0.0035488000000000004,reflect:round1
solver,gpt-4.1-mini-2025-04-14,740,2048,0.0035728,reflect:round1
solver,gpt-4.1-mini-2025-04-14,779,2048,0.0035884000000000003,reflect:round1
solver,gpt-4.1-mini-2025-04-14,704,221,0.0006352,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,729,354,0.000858,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,743,430,0.0009852,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,681,453,0.0009972,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,733,43,0.000362,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,638,682,0.0013464,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,694,391,0.0009032,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,695,624,0.0012764,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,706,248,0.0006792,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,749,79,0.000426,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,669,852,0.0016308000000000002,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,686,399,0.0009128000000000002,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,673,472,0.0010244000000000002,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,666,1263,0.0022872,reflect:round1-val
optimizer,gpt-5-2025-08-07,8121,4842,0.05857125,reflect:rewrite-r2
solver,gpt-4.1-mini-2025-04-14,844,4,0.000344,reflect:round2
solver,gpt-4.1-mini-2025-04-14,792,4,0.0003232,reflect:round2
solver,gpt-4.1-mini-2025-04-14,856,70,0.00045440000000000004,reflect:round2
solver,gpt-4.1-mini-2025-04-14,865,99,0.0005044,reflect:round2
solver,gpt-4.1-mini-2025-04-14,777,186,0.0006084,reflect:round2
solver,gpt-4.1-mini-2025-04-14,785,277,0.0007572000000000001,reflect:round2
solver,gpt-4.1-mini-2025-04-14,803,240,0.0007052,reflect:round2
solver,gpt-4.1-mini-2025-04-14,817,115,0.0005108000000000001,reflect:round2
solver,gpt-4.1-mini-2025-04-14,853,518,0.00117,reflect:round2
solver,gpt-4.1-mini-2025-04-14,784,591,0.0012592,reflect:round2
solver,gpt-4.1-mini-2025-04-14,871,985,0.0019244000000000002,reflect:round2
solver,gpt-4.1-mini-2025-04-14,828,1153,0.002176,reflect:round2
solver,gpt-4.1-mini-2025-04-14,862,1663,0.0030056,reflect:round2
solver,gpt-4.1-mini-2025-04-14,779,726,0.0014732000000000002,reflect:round2
solver,gpt-4.1-mini-2025-04-14,772,4,0.00031519999999999996,reflect:round2
solver,gpt-4.1-mini-2025-04-14,775,891,0.0017356000000000001,reflect:round2
solver,gpt-4.1-mini,0,0,0.0,reflect:round2
solver,gpt-4.1-mini-2025-04-14,817,1798,0.0032036000000000005,reflect:round2
solver,gpt-4.1-mini-2025-04-14,805,4,0.00032839999999999996,reflect:round2
solver,gpt-4.1-mini-2025-04-14,813,449,0.0010436000000000002,reflect:round2
solver,gpt-4.1-mini-2025-04-14,864,165,0.0006096000000000001,reflect:round2
solver,gpt-4.1-mini-2025-04-14,794,912,0.0017768000000000003,reflect:round2
solver,gpt-4.1-mini-2025-04-14,831,566,0.001238,reflect:round2
solver,gpt-4.1-mini-2025-04-14,787,279,0.0007612000000000001,reflect:round2
solver,gpt-4.1-mini-2025-04-14,877,2048,0.0036276000000000004,reflect:round2
solver,gpt-4.1-mini-2025-04-14,916,357,0.0009376000000000001,reflect:round2
solver,gpt-4.1-mini-2025-04-14,841,51,0.0004180000000000001,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,832,208,0.0006656,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,818,271,0.0007608000000000001,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,886,4,0.0003608,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,831,289,0.0007948,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,843,204,0.0006636000000000001,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,880,463,0.0010928,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,870,6,0.0003576,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,866,512,0.0011656000000000001,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,806,382,0.0009336000000000001,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,775,633,0.0013228000000000003,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,810,371,0.0009176,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,823,353,0.0008940000000000002,reflect:round2-val
solver,gpt-4.1-mini-2025-04-14,803,2048,0.003598,reflect:round2-val
optimizer,gpt-5-2025-08-07,8486,5460,0.0652075,reflect:rewrite-r3
solver,gpt-4.1-mini-2025-04-14,1148,4,0.00046560000000000004,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1096,4,0.0004448,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1160,141,0.0006896000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1089,187,0.0007348,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1169,232,0.0008388000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1181,398,0.0011092,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1107,257,0.000854,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1157,436,0.0011604,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1081,246,0.000826,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1121,228,0.0008132,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1079,613,0.0014124,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1088,1135,0.0022511999999999996,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1083,329,0.0009596,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1076,14,0.0004528,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1175,1049,0.0021484,reflect:round3
solver,gpt-4.1-mini,0,0,0.0,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1109,4,0.00045,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1117,497,0.001242,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1132,1700,0.0031728000000000004,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1091,299,0.0009148000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1166,1878,0.0034712000000000002,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1168,262,0.0008864000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1135,1027,0.0020972,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1121,2048,0.0037252,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1220,373,0.0010848000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1098,1761,0.0032568000000000002,reflect:round3
solver,gpt-4.1-mini-2025-04-14,1145,10,0.000474,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1107,177,0.000726,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1170,263,0.0008887999999999999,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1136,372,0.0010496000000000001,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1147,207,0.00079,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1190,113,0.0006567999999999999,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1184,486,0.0012512,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1174,19,0.0005,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1135,540,0.001318,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1079,623,0.0014284,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1122,594,0.0013992,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1110,1107,0.0022151999999999996,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1127,649,0.0014892,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1114,1099,0.002204,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,1171,141,0.000694,eval
solver,gpt-4.1-mini-2025-04-14,1092,254,0.0008432,eval
solver,gpt-4.1-mini-2025-04-14,1110,163,0.0007048,eval
solver,gpt-4.1-mini-2025-04-14,1091,142,0.0006636,eval
solver,gpt-4.1-mini-2025-04-14,1096,544,0.0013088000000000002,eval
solver,gpt-4.1-mini-2025-04-14,1083,678,0.001518,eval
solver,gpt-4.1-mini-2025-04-14,1134,538,0.0013144,eval
solver,gpt-4.1-mini-2025-04-14,1181,778,0.0017172000000000003,eval
solver,gpt-4.1-mini-2025-04-14,1165,683,0.0015588,eval
solver,gpt-4.1-mini-2025-04-14,1159,179,0.00075,eval
solver,gpt-4.1-mini-2025-04-14,1134,102,0.0006168,eval
