role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,82,4,1.47e-05,eval
solver,gpt-4o-mini-2024-07-18,166,4,2.7299999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,97,4,1.695e-05,eval
solver,gpt-4o-mini-2024-07-18,234,4,3.75e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,92,4,1.62e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,164,4,2.6999999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,191,344,0.00023505000000000002,eval
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,eval
solver,gpt-4o-mini-2024-07-18,83,4,1.485e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,eval
solver,gpt-4o-mini-2024-07-18,83,4,1.485e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,eval
solver,gpt-4o-mini-2024-07-18,97,4,1.695e-05,eval
solver,gpt-4o-mini-2024-07-18,149,4,2.4749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,143,4,2.3849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,127,4,2.145e-05,eval
solver,gpt-4o-mini-2024-07-18,195,4,3.165e-05,eval
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,eval
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,eval
solver,gpt-4o-mini-2024-07-18,88,4,1.56e-05,eval
solver,gpt-4o-mini-2024-07-18,156,4,2.5799999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,137,4,2.295e-05,eval
solver,gpt-4o-mini-2024-07-18,83,4,1.485e-05,eval
solver,gpt-4o-mini-2024-07-18,81,4,1.4550000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,103,4,1.7849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,107,4,1.8449999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,90,4,1.59e-05,eval
solver,gpt-4o-mini-2024-07-18,132,4,2.22e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,104,4,1.8e-05,eval
solver,gpt-4o-mini-2024-07-18,101,4,1.7549999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,117,4,1.995e-05,eval
solver,gpt-4o-mini-2024-07-18,131,4,2.2049999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,82,4,1.47e-05,eval
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,eval
solver,gpt-4o-mini-2024-07-18,110,4,1.89e-05,eval
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,109,4,1.8749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,104,4,1.8e-05,eval
solver,gpt-4o-mini-2024-07-18,149,4,2.4749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,157,4,2.595e-05,eval
solver,gpt-4o-mini-2024-07-18,89,4,1.575e-05,eval
solver,gpt-4o-mini-2024-07-18,82,4,1.47e-05,eval
solver,gpt-4o-mini-2024-07-18,111,4,1.9049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,172,4,2.8199999999999998e-05,eval
solver,gpt-4o-mini-2024-07-18,87,4,1.545e-05,eval
solver,gpt-4o-mini-2024-07-18,98,4,1.71e-05,eval
solver,gpt-4o-mini-2024-07-18,86,4,1.53e-05,eval
solver,gpt-4o-mini-2024-07-18,113,4,1.935e-05,eval
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,eval
solver,gpt-4o-mini-2024-07-18,129,4,2.1749999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,105,4,1.8149999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,149,4,2.4749999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,84,4,1.5e-05,eval
solver,gpt-4o-mini-2024-07-18,85,4,1.515e-05,eval
solver,gpt-4o-mini-2024-07-18,129,4,2.1749999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,83,4,1.485e-05,eval
solver,gpt-4o-mini-2024-07-18,137,4,2.295e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,131,4,2.2049999999999997e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,80,4,1.4400000000000001e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,94,4,1.65e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,177,4,2.895e-05,simple:baseline
