role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-2025-04-14,137,738,0.006178,eval
solver,gpt-4.1-2025-04-14,178,1071,0.008924,eval
solver,gpt-4.1-2025-04-14,189,2583,0.021042,eval
solver,gpt-4.1-2025-04-14,177,4096,0.033122,eval
solver,gpt-4.1-2025-04-14,207,4096,0.033182,eval
solver,gpt-4.1-2025-04-14,234,3966,0.032196,eval
solver,gpt-4.1-2025-04-14,311,4096,0.03339,eval
solver,gpt-4.1-2025-04-14,346,1106,0.00954,eval
solver,gpt-4.1-2025-04-14,197,2093,0.017138,eval
solver,gpt-4.1-2025-04-14,318,2722,0.022412,eval
solver,gpt-4.1-2025-04-14,129,631,0.005306,eval
solver,gpt-4.1-2025-04-14,311,739,0.006534,eval
solver,gpt-4.1-2025-04-14,295,3309,0.027062,eval
solver,gpt-4.1-2025-04-14,175,997,0.008326,eval
solver,gpt-4.1-2025-04-14,161,4096,0.03309,eval
solver,gpt-4.1-2025-04-14,194,1048,0.008772,eval
solver,gpt-4.1-2025-04-14,219,1314,0.01095,eval
solver,gpt-4.1-2025-04-14,342,4096,0.033452,eval
solver,gpt-4.1-2025-04-14,150,1619,0.013252,eval
solver,gpt-4.1-2025-04-14,186,1538,0.012676,eval
solver,gpt-4.1-2025-04-14,208,1301,0.010824,eval
solver,gpt-4.1-2025-04-14,150,1558,0.012764,eval
solver,gpt-4.1-2025-04-14,191,3660,0.029662,eval
solver,gpt-4.1-2025-04-14,166,4096,0.0331,eval
solver,gpt-4.1-2025-04-14,276,1865,0.015472,eval
solver,gpt-4.1-2025-04-14,221,4096,0.03321,eval
solver,gpt-4.1-2025-04-14,222,4096,0.033212,eval
solver,gpt-4.1-2025-04-14,196,4096,0.03316,eval
solver,gpt-4.1-2025-04-14,162,4096,0.033092,eval
solver,gpt-4.1-2025-04-14,167,4096,0.033102,eval
solver,gpt-4.1-2025-04-14,272,2462,0.02024,reflect:baseline
solver,gpt-4.1-2025-04-14,473,4096,0.033714,reflect:baseline
solver,gpt-4.1-2025-04-14,324,4096,0.033416,reflect:baseline
solver,gpt-4.1-2025-04-14,265,4096,0.033298,reflect:baseline
solver,gpt-4.1-2025-04-14,163,4096,0.033094,reflect:baseline
