role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,claude-haiku-4-5-20251001,151,267,0.0,eval
solver,claude-haiku-4-5-20251001,147,256,0.0,eval
solver,claude-haiku-4-5-20251001,154,260,0.0,eval
solver,claude-haiku-4-5-20251001,147,253,0.0,eval
solver,claude-haiku-4-5-20251001,153,286,0.0,eval
solver,claude-haiku-4-5-20251001,160,246,0.0,eval
solver,claude-haiku-4-5-20251001,156,316,0.0,eval
solver,claude-haiku-4-5-20251001,150,335,0.0,eval
solver,claude-haiku-4-5-20251001,151,232,0.0,eval
solver,claude-haiku-4-5-20251001,162,239,0.0,eval
solver,claude-haiku-4-5-20251001,147,235,0.0,eval
solver,claude-haiku-4-5-20251001,150,274,0.0,eval
solver,claude-haiku-4-5-20251001,158,282,0.0,eval
solver,claude-haiku-4-5-20251001,148,354,0.0,eval
solver,claude-haiku-4-5-20251001,152,329,0.0,eval
solver,claude-haiku-4-5-20251001,147,287,0.0,eval
solver,claude-haiku-4-5-20251001,153,227,0.0,eval
solver,claude-haiku-4-5-20251001,152,283,0.0,eval
solver,claude-haiku-4-5-20251001,155,257,0.0,eval
solver,claude-haiku-4-5-20251001,156,315,0.0,eval
solver,claude-haiku-4-5-20251001,153,280,0.0,eval
solver,claude-haiku-4-5-20251001,149,257,0.0,eval
solver,claude-haiku-4-5-20251001,162,323,0.0,eval
solver,claude-haiku-4-5-20251001,157,261,0.0,eval
solver,claude-haiku-4-5-20251001,157,250,0.0,eval
solver,claude-haiku-4-5-20251001,151,256,0.0,eval
solver,claude-haiku-4-5-20251001,155,219,0.0,eval
solver,claude-haiku-4-5-20251001,160,250,0.0,eval
solver,claude-haiku-4-5-20251001,163,325,0.0,eval
solver,claude-haiku-4-5-20251001,168,237,0.0,eval
solver,claude-haiku-4-5-20251001,151,270,0.0,eval
solver,claude-haiku-4-5-20251001,148,211,0.0,eval
solver,claude-haiku-4-5-20251001,155,253,0.0,eval
solver,claude-haiku-4-5-20251001,153,272,0.0,eval
solver,claude-haiku-4-5-20251001,158,310,0.0,eval
solver,claude-haiku-4-5-20251001,157,226,0.0,eval
solver,claude-haiku-4-5-20251001,154,197,0.0,eval
solver,claude-haiku-4-5-20251001,149,233,0.0,eval
solver,claude-haiku-4-5-20251001,178,253,0.0,eval
solver,claude-haiku-4-5-20251001,169,237,0.0,eval
solver,claude-haiku-4-5-20251001,159,248,0.0,eval
solver,claude-haiku-4-5-20251001,167,227,0.0,eval
solver,claude-haiku-4-5-20251001,159,235,0.0,eval
solver,claude-haiku-4-5-20251001,148,270,0.0,eval
solver,claude-haiku-4-5-20251001,155,218,0.0,eval
solver,claude-haiku-4-5-20251001,147,243,0.0,eval
solver,claude-haiku-4-5-20251001,161,282,0.0,eval
solver,claude-haiku-4-5-20251001,168,248,0.0,eval
solver,claude-haiku-4-5-20251001,158,313,0.0,eval
solver,claude-haiku-4-5-20251001,154,272,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,183,280,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,163,260,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,162,243,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,156,292,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,160,318,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,151,292,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,166,306,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,157,236,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,158,302,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,159,273,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,149,231,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,163,262,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,153,275,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,155,336,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,182,325,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,150,243,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,150,276,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,153,263,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,157,267,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,157,267,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,158,270,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,151,231,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,151,221,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,162,229,0.0,simple:baseline
solver,claude-haiku-4-5-20251001,157,228,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,151,236,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,156,225,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,158,261,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,148,275,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,150,279,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,166,281,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,165,287,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,155,219,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,151,238,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,169,231,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,156,214,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,160,264,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,164,255,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,165,331,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,157,314,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,162,213,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,183,213,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,156,231,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,153,227,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,156,228,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,150,236,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,157,236,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,156,327,0.0,simple:baseline-val
solver,claude-haiku-4-5-20251001,164,281,0.0,simple:baseline-val
optimizer,gpt-5-2025-08-07,2785,4767,0.05115125,simple:rewrite-r1
solver,claude-haiku-4-5-20251001,886,400,0.0,simple:round1
solver,claude-haiku-4-5-20251001,863,394,0.0,simple:round1
solver,claude-haiku-4-5-20251001,866,424,0.0,simple:round1
solver,claude-haiku-4-5-20251001,869,447,0.0,simple:round1
solver,claude-haiku-4-5-20251001,859,406,0.0,simple:round1
solver,claude-haiku-4-5-20251001,854,379,0.0,simple:round1
solver,claude-haiku-4-5-20251001,857,440,0.0,simple:round1
solver,claude-haiku-4-5-20251001,865,450,0.0,simple:round1
solver,claude-haiku-4-5-20251001,861,388,0.0,simple:round1
solver,claude-haiku-4-5-20251001,862,395,0.0,simple:round1
solver,claude-haiku-4-5-20251001,860,443,0.0,simple:round1
solver,claude-haiku-4-5-20251001,858,453,0.0,simple:round1
solver,claude-haiku-4-5-20251001,856,425,0.0,simple:round1
solver,claude-haiku-4-5-20251001,852,419,0.0,simple:round1
solver,claude-haiku-4-5-20251001,866,445,0.0,simple:round1
solver,claude-haiku-4-5-20251001,885,481,0.0,simple:round1
solver,claude-haiku-4-5-20251001,853,397,0.0,simple:round1
solver,claude-haiku-4-5-20251001,853,361,0.0,simple:round1
solver,claude-haiku-4-5-20251001,854,303,0.0,simple:round1
solver,claude-haiku-4-5-20251001,860,373,0.0,simple:round1
solver,claude-haiku-4-5-20251001,860,458,0.0,simple:round1
solver,claude-haiku-4-5-20251001,861,439,0.0,simple:round1
solver,claude-haiku-4-5-20251001,854,378,0.0,simple:round1
solver,claude-haiku-4-5-20251001,856,470,0.0,simple:round1
solver,claude-haiku-4-5-20251001,865,352,0.0,simple:round1
