role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,174,267,0.00018629999999999997,eval
solver,gpt-4o-mini-2024-07-18,141,297,0.00019935,eval
solver,gpt-4o-mini-2024-07-18,161,312,0.00021135,eval
solver,gpt-4o-mini-2024-07-18,150,324,0.00021690000000000001,eval
solver,gpt-4o-mini-2024-07-18,153,364,0.00024134999999999998,eval
solver,gpt-4o-mini-2024-07-18,183,410,0.00027345,eval
solver,gpt-4o-mini-2024-07-18,170,426,0.0002811,eval
solver,gpt-4o-mini-2024-07-18,133,230,0.00015795,eval
solver,gpt-4o-mini-2024-07-18,189,480,0.00031635,eval
solver,gpt-4o-mini-2024-07-18,141,207,0.00014534999999999998,eval
solver,gpt-4o-mini-2024-07-18,142,237,0.0001635,eval
solver,gpt-4o-mini-2024-07-18,190,369,0.0002499,eval
solver,gpt-4o-mini-2024-07-18,179,307,0.00021104999999999998,eval
solver,gpt-4o-mini-2024-07-18,147,356,0.00023565,eval
solver,gpt-4o-mini-2024-07-18,154,232,0.0001623,eval
solver,gpt-4o-mini-2024-07-18,143,205,0.00014445,eval
solver,gpt-4o-mini-2024-07-18,134,332,0.0002193,eval
solver,gpt-4o-mini-2024-07-18,169,412,0.00027255000000000004,eval
solver,gpt-4o-mini-2024-07-18,138,244,0.0001671,eval
solver,gpt-4o-mini-2024-07-18,170,309,0.0002109,eval
solver,gpt-4o-mini-2024-07-18,149,325,0.00021735,eval
solver,gpt-4o-mini-2024-07-18,149,303,0.00020414999999999997,eval
solver,gpt-4o-mini-2024-07-18,133,201,0.00014054999999999997,eval
solver,gpt-4o-mini-2024-07-18,135,248,0.00016905,eval
solver,gpt-4o-mini-2024-07-18,191,777,0.0004948499999999999,eval
solver,gpt-4o-mini-2024-07-18,146,300,0.0002019,eval
solver,gpt-4o-mini-2024-07-18,154,295,0.00020009999999999998,eval
solver,gpt-4o-mini-2024-07-18,147,274,0.00018645,eval
solver,gpt-4o-mini-2024-07-18,179,469,0.00030825,eval
solver,gpt-4o-mini-2024-07-18,153,398,0.00026175,eval
solver,gpt-4o-mini-2024-07-18,161,253,0.00017595,eval
solver,gpt-4o-mini-2024-07-18,182,366,0.0002469,eval
solver,gpt-4o-mini-2024-07-18,133,423,0.00027375,eval
solver,gpt-4o-mini-2024-07-18,160,396,0.0002616,eval
solver,gpt-4o-mini-2024-07-18,144,256,0.00017519999999999998,eval
solver,gpt-4o-mini-2024-07-18,132,356,0.0002334,eval
solver,gpt-4o-mini-2024-07-18,152,419,0.0002742,eval
solver,gpt-4o-mini-2024-07-18,150,225,0.0001575,eval
solver,gpt-4o-mini-2024-07-18,162,218,0.0001551,eval
solver,gpt-4o-mini-2024-07-18,138,368,0.00024149999999999996,eval
solver,gpt-4o-mini-2024-07-18,130,198,0.0001383,eval
solver,gpt-4o-mini-2024-07-18,175,293,0.00020204999999999998,eval
solver,gpt-4o-mini-2024-07-18,140,386,0.0002526,eval
solver,gpt-4o-mini-2024-07-18,171,346,0.00023325,eval
solver,gpt-4o-mini-2024-07-18,152,342,0.000228,eval
solver,gpt-4o-mini-2024-07-18,144,213,0.0001494,eval
solver,gpt-4o-mini-2024-07-18,139,336,0.00022244999999999999,eval
solver,gpt-4o-mini-2024-07-18,159,387,0.00025605,eval
solver,gpt-4o-mini-2024-07-18,160,321,0.0002166,eval
solver,gpt-4o-mini-2024-07-18,153,198,0.00014175,eval
