role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,109,5,1.935e-05,eval
solver,gpt-4o-mini-2024-07-18,142,195,0.0001383,eval
solver,gpt-4o-mini-2024-07-18,118,257,0.00017189999999999998,eval
solver,gpt-4o-mini-2024-07-18,109,11,2.2949999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,199,464,0.00030825,eval
solver,gpt-4o-mini-2024-07-18,153,470,0.00030495,eval
solver,gpt-4o-mini-2024-07-18,138,145,0.0001077,eval
solver,gpt-4o-mini-2024-07-18,185,526,0.00034334999999999997,eval
solver,gpt-4o-mini-2024-07-18,126,13,2.67e-05,eval
solver,gpt-4o-mini-2024-07-18,129,438,0.00028215000000000005,eval
solver,gpt-4o-mini-2024-07-18,142,775,0.0004863,eval
solver,gpt-4o-mini-2024-07-18,156,178,0.0001302,eval
solver,gpt-4o-mini-2024-07-18,138,220,0.0001527,eval
solver,gpt-4o-mini-2024-07-18,163,859,0.00053985,eval
solver,gpt-4o-mini-2024-07-18,152,237,0.000165,eval
solver,gpt-4o-mini-2024-07-18,149,205,0.00014534999999999998,eval
solver,gpt-4o-mini-2024-07-18,130,674,0.0004239,eval
solver,gpt-4o-mini-2024-07-18,157,818,0.0005143499999999999,eval
solver,gpt-4o-mini-2024-07-18,161,635,0.00040514999999999995,eval
solver,gpt-4o-mini-2024-07-18,170,329,0.0002229,eval
solver,gpt-4o-mini-2024-07-18,111,367,0.00023684999999999998,eval
solver,gpt-4o-mini-2024-07-18,149,295,0.00019935,eval
solver,gpt-4o-mini-2024-07-18,118,266,0.00017729999999999997,eval
solver,gpt-4o-mini-2024-07-18,118,506,0.00032129999999999995,eval
solver,gpt-4o-mini-2024-07-18,184,98,8.639999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,129,335,0.00022035,eval
solver,gpt-4o-mini-2024-07-18,103,722,0.00044865,eval
solver,gpt-4o-mini-2024-07-18,144,140,0.00010559999999999999,eval
solver,gpt-4o-mini-2024-07-18,144,682,0.0004308,eval
solver,gpt-4o-mini-2024-07-18,119,270,0.00017985,eval
solver,gpt-4o-mini-2024-07-18,124,574,0.000363,eval
