role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,152,63,6.0599999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,140,66,6.06e-05,eval
solver,gpt-4o-mini-2024-07-18,152,74,6.720000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,170,72,6.869999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,149,69,6.375e-05,eval
solver,gpt-4o-mini-2024-07-18,149,83,7.214999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,142,66,6.09e-05,eval
solver,gpt-4o-mini-2024-07-18,151,89,7.604999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,147,101,8.264999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,149,80,7.034999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,153,78,6.975e-05,eval
solver,gpt-4o-mini-2024-07-18,146,62,5.909999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,140,53,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,142,65,6.0299999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,138,73,6.45e-05,eval
solver,gpt-4o-mini-2024-07-18,140,77,6.72e-05,eval
solver,gpt-4o-mini-2024-07-18,146,74,6.63e-05,eval
solver,gpt-4o-mini-2024-07-18,144,69,6.3e-05,eval
solver,gpt-4o-mini-2024-07-18,140,63,5.88e-05,eval
solver,gpt-4o-mini-2024-07-18,145,85,7.275e-05,eval
solver,gpt-4o-mini-2024-07-18,141,73,6.494999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,137,71,6.315e-05,eval
solver,gpt-4o-mini-2024-07-18,141,58,5.595e-05,eval
solver,gpt-4o-mini-2024-07-18,139,58,5.564999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,150,69,6.39e-05,eval
solver,gpt-4o-mini-2024-07-18,135,69,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,156,95,8.04e-05,eval
solver,gpt-4o-mini-2024-07-18,138,51,5.13e-05,eval
solver,gpt-4o-mini-2024-07-18,147,71,6.465e-05,eval
solver,gpt-4o-mini-2024-07-18,135,59,5.565e-05,eval
solver,gpt-4o-mini-2024-07-18,167,78,7.185e-05,eval
solver,gpt-4o-mini-2024-07-18,135,63,5.8049999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,138,75,6.57e-05,eval
solver,gpt-4o-mini-2024-07-18,142,82,7.05e-05,eval
solver,gpt-4o-mini-2024-07-18,137,65,5.955e-05,eval
solver,gpt-4o-mini-2024-07-18,151,90,7.665e-05,eval
solver,gpt-4o-mini-2024-07-18,140,74,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,143,70,6.345e-05,eval
solver,gpt-4o-mini-2024-07-18,145,68,6.255e-05,eval
solver,gpt-4o-mini-2024-07-18,137,54,5.295e-05,eval
solver,gpt-4o-mini-2024-07-18,140,65,6e-05,eval
solver,gpt-4o-mini-2024-07-18,145,86,7.335e-05,eval
solver,gpt-4o-mini-2024-07-18,139,72,6.405e-05,eval
solver,gpt-4o-mini-2024-07-18,137,64,5.895e-05,eval
solver,gpt-4o-mini-2024-07-18,152,71,6.54e-05,eval
solver,gpt-4o-mini-2024-07-18,168,68,6.6e-05,eval
solver,gpt-4o-mini-2024-07-18,135,60,5.625e-05,eval
solver,gpt-4o-mini-2024-07-18,145,76,6.735e-05,eval
solver,gpt-4o-mini-2024-07-18,144,68,6.239999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,139,81,6.945000000000001e-05,eval
solver,gpt-4o-mini-2024-07-18,153,97,8.115e-05,eval
solver,gpt-4o-mini-2024-07-18,141,109,8.654999999999999e-05,eval
solver,gpt-4o-mini-2024-07-18,150,82,7.17e-05,eval
solver,gpt-4o-mini-2024-07-18,135,69,6.165e-05,eval
solver,gpt-4o-mini-2024-07-18,140,59,5.6399999999999995e-05,eval
solver,gpt-4o-mini-2024-07-18,144,52,5.2799999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,147,105,8.505e-05,eval
solver,gpt-4o-mini-2024-07-18,142,65,6.0299999999999995e-05,eval
