role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,106,14,0.0,eval
solver,mock-solver,107,14,0.0,eval
solver,mock-solver,107,14,0.0,eval
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,106,14,0.0,simple:baseline
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,106,14,0.0,simple:baseline
solver,mock-solver,106,14,0.0,simple:baseline
solver,mock-solver,107,14,0.0,simple:baseline
solver,mock-solver,106,14,0.0,simple:baseline
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,107,14,0.0,simple:baseline-val
solver,mock-solver,107,14,0.0,simple:baseline-val
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,107,14,0.0,simple:baseline-val
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,106,14,0.0,simple:baseline-val
solver,mock-solver,107,14,0.0,simple:baseline-val
optimizer,mock-optimizer,1650,99,0.0,simple:rewrite-r1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,109,14,0.0,simple:round1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,109,14,0.0,simple:round1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,109,14,0.0,simple:round1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,110,14,0.0,simple:round1
solver,mock-solver,109,14,0.0,simple:round1
solver,mock-solver,109,14,0.0,simple:round1-val
solver,mock-solver,109,14,0.0,simple:round1-val
solver,mock-solver,110,14,0.0,simple:round1-val
solver,mock-solver,110,14,0.0,simple:round1-val
solver,mock-solver,110,14,0.0,simple:round1-val
solver,mock-solver,109,14,0.0,simple:round1-val
solver,mock-solver,110,14,0.0,simple:round1-val
solver,mock-solver,109,14,0.0,simple:round1-val
solver,mock-solver,109,14,0.0,simple:round1-val
solver,mock-solver,109,14,0.0,simple:round1-val
optimizer,mock-optimizer,1681,102,0.0,simple:rewrite-r2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,112,14,0.0,simple:round2
solver,mock-solver,112,14,0.0,simple:round2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,112,14,0.0,simple:round2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,113,14,0.0,simple:round2
solver,mock-solver,112,14,0.0,simple:round2
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,113,14,0.0,simple:round2-val
solver,mock-solver,113,14,0.0,simple:round2-val
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,113,14,0.0,simple:round2-val
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,112,14,0.0,simple:round2-val
solver,mock-solver,113,14,0.0,simple:round2-val
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,109,14,0.0,eval
solver,mock-solver,110,14,0.0,eval
solver,mock-solver,110,14,0.0,eval
